epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,519.018,0.73939,0.73285,1.09787,0.74567,0.73661,0.78537,0.60366,0.85649,0.8416,1.05081,0.000848969,0.000848969,0.000848969
43,533.826,0.73724,0.71153,1.0911,0.78616,0.66869,0.75906,0.56063,0.93678,0.93629,1.09423,0.000834822,0.000834822,0.000834822
44,544.811,0.74595,0.72628,1.0981,0.76429,0.68222,0.77284,0.5681,0.91847,0.92935,1.09927,0.000820675,0.000820675,0.000820675
45,557.721,0.73443,0.69493,1.09203,0.7466,0.71167,0.77038,0.56177,0.88579,0.83802,1.08761,0.000806528,0.000806528,0.000806528
46,569.377,0.74982,0.68877,1.09475,0.85414,0.67086,0.78223,0.55982,1.08111,0.85879,1.22406,0.00079238,0.00079238,0.00079238
47,582.672,0.73129,0.7061,1.09243,0.8229,0.68043,0.78111,0.5542,0.96623,0.8777,1.12859,0.000778233,0.000778233,0.000778233
48,595.112,0.74391,0.69735,1.08865,0.85233,0.69251,0.8059,0.57764,0.93169,0.83438,1.10784,0.000764086,0.000764086,0.000764086
49,609.333,0.7125,0.67588,1.07816,0.7911,0.68341,0.77052,0.57858,0.91585,0.95058,1.10504,0.000749939,0.000749939,0.000749939
50,620.346,0.73552,0.6697,1.10413,0.86473,0.65702,0.79169,0.58437,0.88207,0.86981,1.08562,0.000735792,0.000735792,0.000735792
51,635.587,0.72318,0.66649,1.0773,0.75433,0.73369,0.78822,0.58732,0.90744,0.96133,1.11267,0.000721645,0.000721645,0.000721645
52,646.224,0.71192,0.6482,1.08005,0.82385,0.702,0.79887,0.58295,0.97221,0.88931,1.19141,0.000707498,0.000707498,0.000707498
53,658.524,0.72511,0.67153,1.08703,0.81986,0.70825,0.78748,0.61121,0.83303,0.80823,1.05668,0.000693351,0.000693351,0.000693351
54,672.452,0.69753,0.66765,1.06916,0.84038,0.66065,0.77708,0.58957,0.87485,0.85562,1.06883,0.000679204,0.000679204,0.000679204
55,688.164,0.69413,0.64704,1.05812,0.90279,0.67549,0.79979,0.60342,0.87353,0.8098,1.07382,0.000665057,0.000665057,0.000665057
56,698.225,0.67567,0.61782,1.06001,0.75477,0.72389,0.80883,0.59573,0.89955,0.77171,1.09095,0.000650909,0.000650909,0.000650909
57,711.436,0.69378,0.62277,1.06862,0.80787,0.72769,0.8034,0.57205,0.99825,0.84706,1.13088,0.000636762,0.000636762,0.000636762
58,722.905,0.68425,0.6051,1.05577,0.77542,0.75073,0.80645,0.5977,0.91272,0.76943,1.09403,0.000622615,0.000622615,0.000622615
59,735.305,0.67288,0.60786,1.04126,0.74576,0.73609,0.79711,0.61962,0.84913,0.77141,1.09883,0.000608468,0.000608468,0.000608468
60,746.694,0.68171,0.6112,1.05939,0.8458,0.70781,0.8042,0.62484,0.83967,0.78165,1.06877,0.000594321,0.000594321,0.000594321
61,759.957,0.66624,0.60096,1.04335,0.84805,0.69095,0.79875,0.59633,0.92614,0.78775,1.14618,0.000580174,0.000580174,0.000580174
62,772.349,0.6686,0.59583,1.0602,0.89058,0.65767,0.79911,0.6212,0.83792,0.83027,1.05946,0.000566027,0.000566027,0.000566027
63,783.711,0.66703,0.60832,1.06165,0.82567,0.71218,0.81979,0.61789,0.84408,0.74215,1.08398,0.00055188,0.00055188,0.00055188
64,796.476,0.67305,0.60223,1.04944,0.85891,0.7039,0.80779,0.60793,0.86624,0.77827,1.06979,0.000537733,0.000537733,0.000537733
65,809.974,0.66252,0.56716,1.04575,0.82984,0.69177,0.79121,0.61157,0.82967,0.78286,1.04987,0.000523586,0.000523586,0.000523586
