epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,440.085,1.19165,1.6495,1.43051,0.71025,0.6169,0.68034,0.50596,0.89141,1.20185,1.14735,8.218e-05,8.218e-05,8.218e-05
20,462.593,1.15183,1.59494,1.39678,0.71999,0.61486,0.70073,0.52544,0.88007,1.16218,1.14251,8.119e-05,8.119e-05,8.119e-05
21,485.417,1.17025,1.58411,1.39356,0.70558,0.64067,0.69157,0.51106,0.87642,1.25951,1.16456,8.02e-05,8.02e-05,8.02e-05
22,507.136,1.15436,1.57896,1.37486,0.72798,0.63914,0.69991,0.51605,0.88465,1.19503,1.15563,7.921e-05,7.921e-05,7.921e-05
23,532.641,1.14307,1.56778,1.39011,0.71272,0.61815,0.68948,0.51286,0.88089,1.17877,1.16463,7.822e-05,7.822e-05,7.822e-05
24,553.927,1.12998,1.51598,1.37087,0.6706,0.65894,0.69891,0.51681,0.88772,1.16776,1.16148,7.723e-05,7.723e-05,7.723e-05
25,578.322,1.1201,1.5155,1.36062,0.72875,0.63267,0.70781,0.52916,0.86682,1.13291,1.1546,7.624e-05,7.624e-05,7.624e-05
26,600.758,1.14671,1.53807,1.38267,0.71068,0.63616,0.71828,0.54229,0.84167,1.12523,1.14981,7.525e-05,7.525e-05,7.525e-05
27,624.967,1.10458,1.47305,1.35182,0.62983,0.62988,0.67918,0.5113,0.88099,1.19527,1.14939,7.426e-05,7.426e-05,7.426e-05
28,647.331,1.12113,1.47283,1.36333,0.76123,0.65645,0.7221,0.54141,0.88813,1.0874,1.13507,7.327e-05,7.327e-05,7.327e-05
29,668.209,1.09812,1.4529,1.35386,0.76261,0.64766,0.7237,0.55692,0.84342,1.06353,1.1275,7.228e-05,7.228e-05,7.228e-05
30,690.492,1.09565,1.46099,1.35152,0.73486,0.64254,0.71287,0.53642,0.88985,1.06978,1.14135,7.129e-05,7.129e-05,7.129e-05
31,713.705,1.08586,1.41889,1.32182,0.6639,0.70007,0.7084,0.52876,0.88692,1.11028,1.13861,7.03e-05,7.03e-05,7.03e-05
32,736.856,1.07829,1.39488,1.32386,0.73976,0.6398,0.69505,0.52583,0.82838,1.12534,1.1186,6.931e-05,6.931e-05,6.931e-05
33,758.638,1.1046,1.42072,1.34741,0.78809,0.62671,0.72247,0.5423,0.88308,1.04114,1.12921,6.832e-05,6.832e-05,6.832e-05
34,781.825,1.09919,1.40127,1.33119,0.7523,0.65432,0.72991,0.55729,0.8323,1.0222,1.12305,6.733e-05,6.733e-05,6.733e-05
35,807.772,1.09225,1.41542,1.34004,0.77699,0.67494,0.74925,0.56916,0.84212,0.99883,1.1253,6.634e-05,6.634e-05,6.634e-05
36,829.222,1.08781,1.38793,1.33777,0.74813,0.68995,0.74776,0.55969,0.85595,1.00064,1.12242,6.535e-05,6.535e-05,6.535e-05
37,851.979,1.06766,1.35336,1.31576,0.70221,0.63435,0.70552,0.54218,0.79349,1.06797,1.09409,6.436e-05,6.436e-05,6.436e-05
38,873.917,1.08183,1.35055,1.32792,0.69639,0.6931,0.74102,0.56079,0.84941,0.9848,1.10968,6.337e-05,6.337e-05,6.337e-05
39,897.185,1.06731,1.34111,1.31678,0.72917,0.69873,0.76009,0.5834,0.83478,0.95763,1.09989,6.238e-05,6.238e-05,6.238e-05
40,918.783,1.07469,1.32599,1.32192,0.76045,0.69409,0.76406,0.58892,0.83328,0.98539,1.08808,6.139e-05,6.139e-05,6.139e-05
41,941.549,1.08407,1.36187,1.32604,0.76745,0.65673,0.75238,0.58161,0.84254,0.97483,1.11215,6.04e-05,6.04e-05,6.04e-05
42,968.063,1.03992,1.29733,1.30063,0.78319,0.64318,0.74995,0.57913,0.84173,0.96673,1.12229,5.941e-05,5.941e-05,5.941e-05
43,989.389,1.06937,1.33931,1.32344,0.77833,0.66447,0.75184,0.58224,0.84,0.97083,1.10611,5.842e-05,5.842e-05,5.842e-05
44,1009.69,1.06036,1.3034,1.31453,0.71413,0.70172,0.74647,0.57453,0.84452,0.97772,1.11386,5.743e-05,5.743e-05,5.743e-05
45,1031.22,1.0506,1.32406,1.31785,0.7373,0.70537,0.75008,0.57555,0.85111,0.97407,1.10279,5.644e-05,5.644e-05,5.644e-05
46,1057.56,1.05764,1.33301,1.31079,0.75611,0.63784,0.72821,0.56338,0.8243,0.98398,1.10044,5.545e-05,5.545e-05,5.545e-05
47,1078.01,1.05848,1.30537,1.32041,0.70906,0.67838,0.74569,0.57705,0.82647,0.95688,1.08991,5.446e-05,5.446e-05,5.446e-05
48,1099.69,1.03398,1.28822,1.29766,0.775,0.63972,0.76069,0.59292,0.80406,0.95273,1.07276,5.347e-05,5.347e-05,5.347e-05
49,1121.51,1.03708,1.29852,1.308,0.87597,0.61104,0.77319,0.60088,0.83376,0.90731,1.07357,5.248e-05,5.248e-05,5.248e-05
50,1149.82,1.03615,1.29178,1.29973,0.81329,0.62063,0.76887,0.59791,0.83011,0.91431,1.08133,5.149e-05,5.149e-05,5.149e-05
51,1171.94,1.03661,1.29058,1.3047,0.70148,0.70321,0.76382,0.58963,0.83825,0.9538,1.0901,5.05e-05,5.05e-05,5.05e-05
52,1193.21,1.03998,1.28053,1.3045,0.67474,0.7342,0.74491,0.5687,0.84361,0.98109,1.10023,4.951e-05,4.951e-05,4.951e-05
53,1215.29,1.06893,1.30237,1.32348,0.79093,0.65016,0.76286,0.57945,0.87059,0.94839,1.10103,4.852e-05,4.852e-05,4.852e-05
54,1242.92,1.03433,1.25387,1.30322,0.79186,0.65181,0.75744,0.58378,0.83392,0.95232,1.09137,4.753e-05,4.753e-05,4.753e-05
55,1265.95,1.01262,1.24415,1.2776,0.85787,0.6405,0.77767,0.60345,0.81508,0.93134,1.07935,4.654e-05,4.654e-05,4.654e-05
56,1287.49,1.00598,1.2295,1.28591,0.83191,0.63337,0.78624,0.60412,0.85255,0.89996,1.0874,4.555e-05,4.555e-05,4.555e-05
57,1310.6,1.02206,1.24929,1.2773,0.83946,0.63656,0.78761,0.61154,0.8336,0.90802,1.08598,4.456e-05,4.456e-05,4.456e-05
58,1333.77,1.01476,1.25018,1.28862,0.78873,0.6557,0.77327,0.6046,0.80698,0.96985,1.08473,4.357e-05,4.357e-05,4.357e-05
59,1355.92,1.02513,1.23959,1.30207,0.83657,0.65114,0.78186,0.60059,0.8547,0.94856,1.07679,4.258e-05,4.258e-05,4.258e-05
60,1377.07,1.01572,1.25888,1.29587,0.78223,0.68199,0.78756,0.6088,0.83757,0.90702,1.07963,4.159e-05,4.159e-05,4.159e-05
61,1398.16,1.01925,1.23472,1.29609,0.81718,0.65708,0.78756,0.60632,0.83931,0.89187,1.08165,4.06e-05,4.06e-05,4.06e-05
62,1423.15,1.00876,1.2263,1.29016,0.85833,0.6327,0.7842,0.60525,0.8264,0.90232,1.07557,3.961e-05,3.961e-05,3.961e-05
63,1446.15,1.00301,1.21901,1.27309,0.82152,0.65348,0.77416,0.59964,0.7994,0.93253,1.07163,3.862e-05,3.862e-05,3.862e-05
64,1466.48,1.0047,1.21119,1.26845,0.80115,0.6584,0.78502,0.60913,0.8287,0.89942,1.075,3.763e-05,3.763e-05,3.763e-05
65,1487.82,1.02673,1.20977,1.28503,0.78833,0.67522,0.78303,0.60384,0.82379,0.89931,1.07382,3.664e-05,3.664e-05,3.664e-05
66,1511.71,1.02161,1.21599,1.29484,0.84124,0.64456,0.78685,0.60272,0.82836,0.88414,1.07668,3.565e-05,3.565e-05,3.565e-05
67,1534.91,1.01659,1.22159,1.27952,0.85814,0.65207,0.78776,0.60673,0.83789,0.86956,1.08105,3.466e-05,3.466e-05,3.466e-05
68,1556.34,1.00116,1.20147,1.27565,0.82245,0.67781,0.78667,0.60889,0.83154,0.88809,1.07763,3.367e-05,3.367e-05,3.367e-05
69,1577.71,0.99363,1.19331,1.26662,0.82151,0.68271,0.78216,0.60899,0.83019,0.90128,1.07637,3.268e-05,3.268e-05,3.268e-05
70,1599.85,1.00184,1.20399,1.27284,0.844,0.6605,0.78451,0.60306,0.84657,0.89238,1.0847,3.169e-05,3.169e-05,3.169e-05
71,1621.95,0.99687,1.19713,1.27786,0.83347,0.6216,0.7737,0.59189,0.84483,0.91735,1.09792,3.07e-05,3.07e-05,3.07e-05
72,1645.39,1.00976,1.18417,1.28511,0.77091,0.6921,0.76551,0.58468,0.85323,0.94774,1.09965,2.971e-05,2.971e-05,2.971e-05
73,1669.62,0.99242,1.17984,1.26956,0.79662,0.69046,0.77191,0.59087,0.83679,0.93404,1.08212,2.872e-05,2.872e-05,2.872e-05
74,1691.68,1.0099,1.19895,1.26652,0.79619,0.68148,0.77475,0.59988,0.80991,0.91468,1.07419,2.773e-05,2.773e-05,2.773e-05
75,1717.84,0.99738,1.19234,1.26089,0.80647,0.69371,0.77892,0.60492,0.79791,0.9063,1.07613,2.674e-05,2.674e-05,2.674e-05
76,1740.69,1.00392,1.20096,1.27928,0.7691,0.68566,0.78875,0.61029,0.84512,0.88,1.0779,2.575e-05,2.575e-05,2.575e-05
77,1760.34,1.02364,1.22644,1.28251,0.77513,0.67984,0.79069,0.60739,0.85129,0.87543,1.08343,2.476e-05,2.476e-05,2.476e-05
