epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.535,1.36802,2.89801,1.54754,0.00538,0.70317,0.27913,0.17282,0.96835,2.99582,1.18836,0.000462324,0.000462324,0.000462324
2,38.8373,1.1523,2.13995,1.38281,0.43115,0.26358,0.305,0.15905,1.42492,2.66029,1.58471,0.000929364,0.000929364,0.000929364
3,57.1218,1.18882,1.95475,1.40798,0.67196,0.31671,0.37644,0.24493,1.19703,2.5226,1.38218,0.00138697,0.00138697,0.00138697
4,75.7154,1.14123,1.78993,1.37779,0.30203,0.34594,0.24523,0.1628,1.2092,3.65383,1.39969,0.00138656,0.00138656,0.00138656
5,92.7677,1.12269,1.68873,1.35298,0.35603,0.4331,0.33599,0.20917,1.21508,2.1497,1.47951,0.00137241,0.00137241,0.00137241
6,111.642,1.16177,1.70502,1.38015,0.539,0.54375,0.49607,0.31432,1.26728,1.9907,1.48939,0.00135826,0.00135826,0.00135826
7,130.488,1.08334,1.63026,1.3374,0.60547,0.60883,0.59343,0.38924,1.14668,1.59805,1.34707,0.00134412,0.00134412,0.00134412
8,148.248,1.10964,1.51109,1.35051,0.68161,0.56514,0.57556,0.37894,1.12486,1.50156,1.33335,0.00132997,0.00132997,0.00132997
9,168.077,1.11213,1.49559,1.36124,0.70058,0.57187,0.62334,0.4006,1.16198,1.41806,1.29183,0.00131582,0.00131582,0.00131582
10,186.184,1.1157,1.50687,1.3593,0.59705,0.53247,0.56508,0.40464,1.04954,1.59095,1.23164,0.00130168,0.00130168,0.00130168
11,204.276,1.05295,1.39129,1.31827,0.67618,0.59773,0.65295,0.43915,1.09349,1.43963,1.2384,0.00128753,0.00128753,0.00128753
12,222.035,1.04267,1.33629,1.29379,0.66823,0.666,0.68602,0.4796,1.00153,1.23954,1.21197,0.00127338,0.00127338,0.00127338
13,239.729,0.98843,1.22298,1.27543,0.84763,0.56334,0.70586,0.50237,0.98349,1.24126,1.21218,0.00125923,0.00125923,0.00125923
14,257.451,1.02257,1.26711,1.29457,0.77227,0.63068,0.6898,0.47846,1.08081,1.2224,1.24851,0.00124509,0.00124509,0.00124509
15,276.108,1.01042,1.21306,1.27212,0.73649,0.61132,0.69306,0.48682,1.02288,1.16313,1.19331,0.00123094,0.00123094,0.00123094
16,294.777,1.02178,1.25877,1.29431,0.74179,0.66108,0.70815,0.46041,1.21851,1.23589,1.3155,0.00121679,0.00121679,0.00121679
17,313.476,1.00396,1.18304,1.28506,0.80986,0.60324,0.70988,0.47393,1.17397,1.23958,1.32938,0.00120265,0.00120265,0.00120265
18,330.962,0.98577,1.17061,1.28745,0.74647,0.65081,0.71945,0.50138,1.03487,1.10826,1.19418,0.0011885,0.0011885,0.0011885
19,348.823,0.91134,1.0858,1.19617,0.64804,0.62131,0.64069,0.44786,0.99675,1.53108,1.20965,0.00117435,0.00117435,0.00117435
20,365.41,0.94523,1.13142,1.2368,0.79278,0.63719,0.73741,0.54137,0.97861,1.09484,1.21224,0.00116021,0.00116021,0.00116021
21,384.286,0.95535,1.12408,1.25612,0.71764,0.67599,0.73988,0.53526,1.01378,1.05161,1.22044,0.00114606,0.00114606,0.00114606
22,400.825,0.93147,1.08558,1.2442,0.85933,0.63766,0.75239,0.5335,1.05365,1.11182,1.21374,0.00113191,0.00113191,0.00113191
23,419.086,0.91053,1.04722,1.22078,0.82246,0.68339,0.76673,0.56743,0.90595,1.02807,1.11904,0.00111776,0.00111776,0.00111776
24,436.534,0.89622,1.03036,1.20268,0.79473,0.7097,0.76072,0.55821,0.98023,1.01126,1.18153,0.00110362,0.00110362,0.00110362
25,455.343,0.90263,0.99405,1.20908,0.87676,0.6228,0.78089,0.57114,1.00899,1.07088,1.17468,0.00108947,0.00108947,0.00108947
26,473.174,0.90935,1.00405,1.22565,0.81577,0.64774,0.77936,0.56365,0.96952,1.00312,1.17362,0.00107532,0.00107532,0.00107532
27,492.14,0.88836,0.99742,1.20862,0.80106,0.71315,0.78166,0.54032,1.0359,0.99582,1.16865,0.00106118,0.00106118,0.00106118
