epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.1699,1.51814,3.34134,1.51216,0.00505,0.53757,0.07639,0.0313,1.77327,3.52193,2.0612,0.08416,0.00016,0.00016
2,34.1249,1.25541,2.23878,1.34972,0.00949,0.29043,0.03748,0.01033,2.6387,4.17643,3.15465,0.0673267,0.000326733,0.000326733
3,46.249,1.17634,1.86887,1.32825,0.63006,0.11319,0.24431,0.16012,1.14184,3.02655,1.40918,0.0504901,0.0004901,0.0004901
4,58.2098,1.14381,1.69613,1.33626,0.42616,0.3561,0.38161,0.2521,1.06172,2.25073,1.30671,0.0336501,0.000650101,0.000650101
5,69.6846,1.14335,1.58066,1.28747,0.45408,0.4778,0.46374,0.30822,1.07717,2.47749,1.32578,0.0168067,0.000806736,0.000806736
6,81.5116,1.18025,1.5859,1.32326,0.60939,0.43148,0.52184,0.33985,1.09368,1.76695,1.34438,0.0009505,0.0009505,0.0009505
7,92.5833,1.16254,1.50042,1.29544,0.3588,0.37632,0.23512,0.13705,1.20421,2.23824,1.43153,0.0009406,0.0009406,0.0009406
8,104.116,1.1301,1.42196,1.29355,0.59015,0.53353,0.57348,0.40898,1.01124,1.44183,1.33764,0.0009307,0.0009307,0.0009307
9,118.555,1.14106,1.43831,1.28138,0.36858,0.31989,0.27397,0.18425,1.11531,1.85434,1.38386,0.0009208,0.0009208,0.0009208
10,129.483,1.09422,1.33712,1.28857,0.54952,0.47175,0.4953,0.339,1.08589,1.48431,1.2882,0.0009109,0.0009109,0.0009109
11,141.36,1.10346,1.32221,1.25741,0.45212,0.38673,0.38734,0.26879,1.05484,1.94681,1.28713,0.000901,0.000901,0.000901
12,152.566,1.07862,1.28444,1.26433,0.45885,0.36372,0.38856,0.2791,1.07228,1.88838,1.35618,0.0008911,0.0008911,0.0008911
13,165.863,1.10611,1.31242,1.24723,0.68261,0.59361,0.63968,0.44969,0.95444,1.33014,1.25443,0.0008812,0.0008812,0.0008812
14,177.509,1.07595,1.26443,1.23131,0.73673,0.5373,0.62334,0.4326,1.01387,1.46891,1.22091,0.0008713,0.0008713,0.0008713
15,191.502,1.07996,1.20402,1.23531,0.71188,0.52005,0.61946,0.42966,0.98248,1.25358,1.24552,0.0008614,0.0008614,0.0008614
16,202.236,1.03223,1.14222,1.24639,0.52236,0.47458,0.51406,0.37477,0.99524,1.35007,1.19911,0.0008515,0.0008515,0.0008515
17,213.472,1.03705,1.13653,1.22383,0.70448,0.58421,0.66124,0.46966,0.91311,1.19526,1.19379,0.0008416,0.0008416,0.0008416
18,226.271,1.04022,1.18246,1.2325,0.72914,0.6129,0.66798,0.47922,0.97157,1.15651,1.19831,0.0008317,0.0008317,0.0008317
19,239.046,1.02494,1.17208,1.22959,0.73392,0.56405,0.6887,0.48971,1.05986,1.19725,1.2427,0.0008218,0.0008218,0.0008218
20,251.075,0.96875,1.10058,1.20389,0.7033,0.63594,0.70906,0.51826,0.9032,1.0442,1.20842,0.0008119,0.0008119,0.0008119
21,261.993,1.04432,1.14485,1.23964,0.61364,0.53606,0.56719,0.38047,1.00352,1.31519,1.1851,0.000802,0.000802,0.000802
22,274.03,1.01674,1.11564,1.23188,0.76922,0.63309,0.72594,0.53897,0.91168,1.05645,1.12272,0.0007921,0.0007921,0.0007921
23,285.296,0.96942,1.02293,1.18683,0.73198,0.57945,0.66832,0.45728,1.07122,1.23276,1.24548,0.0007822,0.0007822,0.0007822
24,297.126,0.99458,1.07579,1.21024,0.71395,0.5744,0.65142,0.42058,1.17913,1.29148,1.21972,0.0007723,0.0007723,0.0007723
