epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.1783,1.57848,3.38286,1.5527,0.0135,0.62005,0.06752,0.03424,1.95345,3.42003,1.92777,0.08416,0.00016,0.00016
2,34.1324,1.22996,2.23604,1.33201,0.01805,0.64544,0.12442,0.06654,1.6123,3.66546,1.83894,0.0673267,0.000326733,0.000326733
3,46.2821,1.1667,1.82414,1.33004,0.48541,0.16209,0.29665,0.16375,1.24786,3.10903,1.46109,0.0504901,0.0004901,0.0004901
4,58.2048,1.12889,1.64659,1.3123,0.70649,0.41636,0.49002,0.32653,1.17758,1.84932,1.35027,0.0336501,0.000650101,0.000650101
5,69.7124,1.11285,1.52445,1.28691,0.61075,0.45817,0.52363,0.33011,1.31635,1.83718,1.4919,0.0168067,0.000806736,0.000806736
6,81.5398,1.14499,1.47818,1.2818,0.77448,0.41633,0.48821,0.33701,1.16647,1.83828,1.39278,0.0009505,0.0009505,0.0009505
7,92.6255,1.11258,1.42035,1.27104,0.75282,0.37559,0.46239,0.31278,1.0428,1.91198,1.28135,0.0009406,0.0009406,0.0009406
8,104.201,1.11199,1.32903,1.27099,0.46761,0.52709,0.49303,0.33699,1.09757,1.85845,1.30828,0.0009307,0.0009307,0.0009307
9,118.574,1.13037,1.34931,1.26742,0.52517,0.42797,0.46026,0.31566,1.07972,2.01798,1.33513,0.0009208,0.0009208,0.0009208
10,129.495,1.06799,1.30832,1.27361,0.66667,0.45052,0.50017,0.28959,1.28557,1.81854,1.54839,0.0009109,0.0009109,0.0009109
11,141.571,1.06415,1.28117,1.22051,0.73048,0.47687,0.59021,0.41201,1.1124,1.51312,1.36497,0.000901,0.000901,0.000901
12,153.207,1.04258,1.23656,1.23836,0.40319,0.47997,0.40106,0.28048,0.95383,2.02835,1.22603,0.0008911,0.0008911,0.0008911
13,165.925,1.05937,1.23779,1.22015,0.5134,0.61521,0.55162,0.3999,0.975,1.40504,1.2107,0.0008812,0.0008812,0.0008812
14,177.654,1.04056,1.26682,1.22099,0.59597,0.42991,0.47766,0.34591,0.8898,1.60093,1.18345,0.0008713,0.0008713,0.0008713
15,191.623,1.02173,1.1786,1.21825,0.64086,0.55469,0.59989,0.42878,0.9475,1.36583,1.22069,0.0008614,0.0008614,0.0008614
16,202.287,0.99016,1.11964,1.21627,0.67429,0.62305,0.62444,0.42111,1.0613,1.24493,1.2668,0.0008515,0.0008515,0.0008515
17,213.487,1.00166,1.09115,1.19562,0.57937,0.48126,0.51656,0.35719,1.03306,1.42734,1.2843,0.0008416,0.0008416,0.0008416
18,226.278,0.99564,1.10505,1.19722,0.44568,0.58516,0.52723,0.36232,1.04007,1.58328,1.24763,0.0008317,0.0008317,0.0008317
19,239.052,1.00569,1.10244,1.21365,0.71228,0.58197,0.65536,0.46019,1.03705,1.15738,1.21477,0.0008218,0.0008218,0.0008218
20,251.086,0.91159,1.04735,1.16097,0.64593,0.58521,0.63652,0.46024,0.90028,1.19462,1.13005,0.0008119,0.0008119,0.0008119
21,261.98,0.97186,1.07877,1.19015,0.61561,0.53711,0.55032,0.38175,0.9959,1.22712,1.21148,0.000802,0.000802,0.000802
22,274.043,0.95365,1.06476,1.18481,0.70623,0.59641,0.6651,0.4728,0.95807,1.11082,1.20747,0.0007921,0.0007921,0.0007921
23,285.309,0.9356,0.98295,1.15598,0.72146,0.62732,0.69285,0.48828,1.02499,1.10196,1.21787,0.0007822,0.0007822,0.0007822
24,297.136,0.96536,1.01726,1.18871,0.80024,0.53378,0.67212,0.47229,1.03393,1.32878,1.20774,0.0007723,0.0007723,0.0007723
25,309.08,0.95154,0.97625,1.17701,0.68724,0.57318,0.64793,0.47671,0.95972,1.26202,1.19827,0.0007624,0.0007624,0.0007624
26,322.184,0.94877,0.98643,1.15848,0.69916,0.58641,0.66806,0.47767,0.91095,1.12815,1.13843,0.0007525,0.0007525,0.0007525
27,336.284,0.93436,0.97023,1.15398,0.7105,0.60611,0.65464,0.46442,0.92214,1.41886,1.14455,0.0007426,0.0007426,0.0007426
28,346.851,0.9167,0.94473,1.1435,0.66682,0.63149,0.65389,0.47956,0.93665,1.08926,1.1935,0.0007327,0.0007327,0.0007327
29,359.874,0.9087,0.91698,1.162,0.69838,0.64436,0.71922,0.52974,0.87293,1.04414,1.13512,0.0007228,0.0007228,0.0007228
