epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.822,1.83843,3.4453,1.78191,0.00419,0.5427,0.0507,0.01787,2.06902,3.71161,2.17359,0.08416,0.00016,0.00016
2,36.4939,1.49362,2.37139,1.51029,0.00545,0.60857,0.13583,0.0578,1.8847,3.72839,2.04449,0.0673267,0.000326733,0.000326733
3,50.0934,1.43989,1.98593,1.51118,0.42867,0.27227,0.2514,0.09912,2.1412,2.88279,2.11598,0.0504901,0.0004901,0.0004901
4,63.3933,1.3972,1.85424,1.51069,0.44072,0.35815,0.29866,0.1255,1.94194,2.30562,1.77286,0.0336501,0.000650101,0.000650101
5,77.0811,1.43218,1.78722,1.502,0.41546,0.3272,0.31485,0.11237,2.32501,2.22677,2.2283,0.0168067,0.000806736,0.000806736
6,90.1604,1.44139,1.77275,1.50807,0.33997,0.45476,0.40888,0.16762,2.10796,2.22306,2.15769,0.0009505,0.0009505,0.0009505
7,101.172,1.40591,1.65664,1.49745,0.40269,0.50428,0.4085,0.2037,1.72655,1.85515,1.73726,0.0009406,0.0009406,0.0009406
8,115.125,1.37252,1.53655,1.47426,0.44307,0.50029,0.4488,0.19923,1.80357,2.03907,1.87948,0.0009307,0.0009307,0.0009307
9,131.414,1.35861,1.56177,1.4501,0.52195,0.51563,0.46179,0.17998,2.10309,2.07058,2.38381,0.0009208,0.0009208,0.0009208
10,142.498,1.33199,1.51934,1.46066,0.59817,0.58605,0.58177,0.28484,1.67716,1.8937,1.73314,0.0009109,0.0009109,0.0009109
11,156.226,1.34096,1.48456,1.44111,0.60554,0.34426,0.39556,0.19243,1.92887,1.9796,1.95474,0.000901,0.000901,0.000901
12,168.865,1.3152,1.44089,1.43498,0.57325,0.53884,0.54584,0.32861,1.37254,1.6197,1.45964,0.0008911,0.0008911,0.0008911
13,182.489,1.32213,1.42876,1.40225,0.68979,0.53011,0.59594,0.34465,1.41757,1.81282,1.52794,0.0008812,0.0008812,0.0008812
14,197.201,1.28001,1.42056,1.38402,0.60725,0.54832,0.55424,0.31286,1.50381,1.58111,1.53482,0.0008713,0.0008713,0.0008713
15,212.139,1.26535,1.34139,1.38678,0.60821,0.5544,0.60574,0.31694,1.58372,1.4258,1.54704,0.0008614,0.0008614,0.0008614
16,224.566,1.23757,1.27393,1.38221,0.59016,0.55486,0.58215,0.34336,1.38876,1.42632,1.43698,0.0008515,0.0008515,0.0008515
17,236.57,1.2089,1.25234,1.34522,0.6234,0.52473,0.53098,0.30962,1.42888,1.45197,1.48159,0.0008416,0.0008416,0.0008416
18,249.803,1.20739,1.23558,1.34223,0.42354,0.51388,0.462,0.28909,1.22428,1.57388,1.38123,0.0008317,0.0008317,0.0008317
19,264.718,1.25241,1.29145,1.37548,0.74261,0.59719,0.66999,0.40618,1.33105,1.21641,1.39317,0.0008218,0.0008218,0.0008218
20,278.535,1.18207,1.22017,1.34283,0.72871,0.61813,0.6925,0.42659,1.29692,1.27256,1.37463,0.0008119,0.0008119,0.0008119
21,290.502,1.22156,1.23766,1.35848,0.58705,0.56223,0.58394,0.35807,1.34816,1.37909,1.36915,0.000802,0.000802,0.000802
22,303.95,1.2194,1.24981,1.36197,0.67508,0.62115,0.6801,0.40923,1.35233,1.18956,1.36817,0.0007921,0.0007921,0.0007921
23,316.152,1.17398,1.14389,1.32993,0.72151,0.63629,0.67478,0.39848,1.40568,1.25679,1.40352,0.0007822,0.0007822,0.0007822
24,329.234,1.16879,1.17467,1.32505,0.6555,0.65327,0.6537,0.36856,1.54055,1.18904,1.48819,0.0007723,0.0007723,0.0007723
25,341.494,1.1966,1.15967,1.3399,0.72523,0.63538,0.70137,0.39633,1.47849,1.13577,1.44638,0.0007624,0.0007624,0.0007624
26,356.872,1.17974,1.13823,1.31414,0.82869,0.63208,0.73878,0.40709,1.53616,1.13347,1.53419,0.0007525,0.0007525,0.0007525
