epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,916.764,0.80606,0.81646,1.07544,0.81771,0.68139,0.79377,0.62826,0.76448,0.8147,0.97335,2.872e-05,2.872e-05,2.872e-05
74,929.511,0.77754,0.78075,1.04662,0.82977,0.68515,0.78573,0.62254,0.76118,0.79793,0.97199,2.773e-05,2.773e-05,2.773e-05
75,941.048,0.76317,0.74387,1.02816,0.82131,0.69872,0.77776,0.61655,0.75758,0.8036,0.97596,2.674e-05,2.674e-05,2.674e-05
76,952.614,0.7776,0.77254,1.06178,0.80789,0.69706,0.77335,0.60847,0.77108,0.8205,0.98004,2.575e-05,2.575e-05,2.575e-05
77,966.869,0.78434,0.81831,1.05799,0.82921,0.67918,0.7711,0.6091,0.75754,0.82822,0.97659,2.476e-05,2.476e-05,2.476e-05
78,978.777,0.78157,0.78184,1.062,0.79768,0.68169,0.77724,0.61704,0.76733,0.81542,0.97966,2.377e-05,2.377e-05,2.377e-05
79,991.018,0.79042,0.79009,1.04686,0.81569,0.68543,0.78231,0.61849,0.76514,0.80155,0.98062,2.278e-05,2.278e-05,2.278e-05
80,1005.93,0.75081,0.75545,1.04109,0.82868,0.68805,0.78167,0.61973,0.75542,0.80359,0.97533,2.179e-05,2.179e-05,2.179e-05
81,1017.16,0.77043,0.79019,1.05598,0.78962,0.71011,0.78711,0.62223,0.75242,0.80233,0.97495,2.08e-05,2.08e-05,2.08e-05
82,1028.48,0.79284,0.79134,1.06185,0.84898,0.65769,0.78604,0.61828,0.76051,0.80056,0.97788,1.981e-05,1.981e-05,1.981e-05
83,1041.85,0.78355,0.77826,1.05575,0.82494,0.67838,0.79149,0.61749,0.76415,0.79837,0.97785,1.882e-05,1.882e-05,1.882e-05
84,1055.1,0.78305,0.79851,1.05732,0.8231,0.67944,0.79421,0.62241,0.75469,0.79237,0.97357,1.783e-05,1.783e-05,1.783e-05
85,1067.14,0.7635,0.75362,1.03024,0.85361,0.66857,0.79431,0.62971,0.74335,0.78926,0.97161,1.684e-05,1.684e-05,1.684e-05
86,1080.08,0.78735,0.78166,1.067,0.85944,0.66335,0.79439,0.62402,0.7553,0.78635,0.9763,1.585e-05,1.585e-05,1.585e-05
87,1091.56,0.77972,0.79026,1.03656,0.84905,0.66588,0.79248,0.62749,0.74113,0.78523,0.97137,1.486e-05,1.486e-05,1.486e-05
88,1103.06,0.75862,0.77871,1.04608,0.83472,0.66737,0.78544,0.62259,0.73601,0.79405,0.97058,1.387e-05,1.387e-05,1.387e-05
89,1114.96,0.75733,0.7673,1.03259,0.84969,0.65502,0.78803,0.6201,0.75366,0.79342,0.97745,1.288e-05,1.288e-05,1.288e-05
90,1129.14,0.74849,0.7363,1.0394,0.8174,0.67849,0.78792,0.61875,0.76849,0.80016,0.98162,1.189e-05,1.189e-05,1.189e-05
91,1153.16,0.66763,0.83413,1.02742,0.81867,0.70471,0.78473,0.61689,0.77271,0.79796,0.98743,1.09e-05,1.09e-05,1.09e-05
92,1166.88,0.65245,0.71903,1.00894,0.79611,0.71641,0.78033,0.6091,0.81907,0.85176,1.00935,9.91e-06,9.91e-06,9.91e-06
93,1179.7,0.63938,0.69709,1.00626,0.80966,0.71386,0.78271,0.60821,0.80934,0.85868,1.00407,8.92e-06,8.92e-06,8.92e-06
94,1192.52,0.64062,0.70698,1.02878,0.82566,0.70708,0.78621,0.6196,0.76512,0.82052,0.9856,7.93e-06,7.93e-06,7.93e-06
95,1206.31,0.63893,0.68421,1.01659,0.84791,0.67838,0.78147,0.61724,0.74591,0.80891,0.97495,6.94e-06,6.94e-06,6.94e-06
96,1217.59,0.63178,0.67062,1.01545,0.8608,0.65855,0.77502,0.61512,0.74192,0.80276,0.97451,5.95e-06,5.95e-06,5.95e-06
97,1229.61,0.65117,0.67674,1.0177,0.84986,0.66857,0.77662,0.61579,0.74612,0.80239,0.9769,4.96e-06,4.96e-06,4.96e-06
98,1241.18,0.64349,0.69204,1.02496,0.84878,0.6716,0.78368,0.61734,0.75324,0.79994,0.97934,3.97e-06,3.97e-06,3.97e-06
99,1252.75,0.6097,0.64047,1.00087,0.85114,0.6716,0.78347,0.61533,0.75236,0.79519,0.97961,2.98e-06,2.98e-06,2.98e-06
100,1266.63,0.64103,0.66651,1.00307,0.86472,0.67681,0.7871,0.62131,0.75374,0.79493,0.98066,1.99e-06,1.99e-06,1.99e-06
