epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.3971,1.5058,3.49522,1.52234,0.00179,0.33154,0.02867,0.00734,2.86195,3.82518,3.2652,0.084016,1.6e-05,1.6e-05
2,34.615,1.2275,2.62509,1.32124,0.00206,0.34093,0.04783,0.01137,2.55872,3.92062,2.86899,0.0670327,3.26733e-05,3.26733e-05
3,46.1759,1.13409,2.24588,1.27218,0.08422,0.30997,0.09139,0.05349,1.56173,3.87086,1.67078,0.050049,4.901e-05,4.901e-05
4,59.2958,1.08425,2.06627,1.27948,0.1329,0.57511,0.24972,0.178,0.96917,3.49512,1.22822,0.033065,6.50101e-05,6.50101e-05
5,71.0165,1.08173,1.94019,1.24717,0.08377,0.70029,0.35463,0.25852,0.9524,3.00245,1.19066,0.0160807,8.06736e-05,8.06736e-05
6,82.93,1.08402,1.81096,1.2442,0.56272,0.40998,0.48176,0.35542,0.98074,2.12737,1.18048,9.505e-05,9.505e-05,9.505e-05
7,93.6324,1.03475,1.68767,1.21622,0.56834,0.51389,0.53649,0.40234,0.90737,1.73791,1.16009,9.406e-05,9.406e-05,9.406e-05
8,106.075,1.00833,1.56012,1.19775,0.51598,0.52876,0.52657,0.38378,0.94011,1.57683,1.18443,9.307e-05,9.307e-05,9.307e-05
9,121.714,1.01057,1.48266,1.18841,0.58078,0.52859,0.56744,0.43115,0.85966,1.41553,1.16503,9.208e-05,9.208e-05,9.208e-05
10,132.369,0.96318,1.41092,1.18086,0.64053,0.5398,0.59499,0.44359,0.92198,1.35761,1.13969,9.109e-05,9.109e-05,9.109e-05
11,144.571,0.98611,1.39522,1.16893,0.69453,0.56091,0.61942,0.48137,0.84756,1.22849,1.11917,9.01e-05,9.01e-05,9.01e-05
12,156.901,0.96083,1.37807,1.17428,0.70894,0.56304,0.64076,0.50245,0.84994,1.19781,1.1583,8.911e-05,8.911e-05,8.911e-05
13,169.611,0.96012,1.34183,1.15685,0.70612,0.55313,0.63221,0.48283,0.81119,1.18772,1.11653,8.812e-05,8.812e-05,8.812e-05
14,182.61,0.93425,1.29577,1.14147,0.77052,0.55276,0.65945,0.50473,0.84515,1.15878,1.1063,8.713e-05,8.713e-05,8.713e-05
15,196.661,0.91223,1.24646,1.13693,0.74561,0.58941,0.6779,0.52492,0.83798,1.11294,1.12681,8.614e-05,8.614e-05,8.614e-05
16,207.765,0.90122,1.21331,1.14299,0.72305,0.53287,0.63791,0.48549,0.82512,1.17585,1.08753,8.515e-05,8.515e-05,8.515e-05
17,219.231,0.91303,1.19187,1.132,0.78649,0.56031,0.66967,0.51369,0.82511,1.14095,1.08511,8.416e-05,8.416e-05,8.416e-05
18,231.639,0.92699,1.18661,1.14936,0.69784,0.56993,0.66352,0.50609,0.82095,1.13248,1.10574,8.317e-05,8.317e-05,8.317e-05
19,245.135,0.90753,1.20332,1.14214,0.74791,0.60888,0.6984,0.53314,0.83886,1.04174,1.07531,8.218e-05,8.218e-05,8.218e-05
20,258.298,0.86586,1.12851,1.12352,0.743,0.60298,0.69862,0.53907,0.81062,1.03623,1.11621,8.119e-05,8.119e-05,8.119e-05
21,268.43,0.90999,1.13051,1.1321,0.75743,0.60353,0.69953,0.52537,0.85617,1.03418,1.13379,8.02e-05,8.02e-05,8.02e-05
