epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,540.62,0.74179,0.76677,1.10869,0.77618,0.62429,0.71992,0.54629,0.84768,1.01531,1.08655,0.000848969,0.000848969,0.000848969
43,556.219,0.736,0.75549,1.09779,0.76686,0.68412,0.7643,0.57193,0.89857,0.88025,1.08631,0.000834822,0.000834822,0.000834822
44,567.218,0.72007,0.72879,1.09151,0.87706,0.64155,0.78387,0.58035,0.89429,0.77698,1.07814,0.000820675,0.000820675,0.000820675
45,579.214,0.73202,0.73375,1.09221,0.6347,0.67194,0.7284,0.54365,0.86705,0.97496,1.08163,0.000806528,0.000806528,0.000806528
46,590.399,0.72885,0.71902,1.08764,0.75665,0.65576,0.73729,0.55434,0.97019,0.98985,1.11693,0.00079238,0.00079238,0.00079238
47,604.497,0.71673,0.72541,1.09026,0.77554,0.66738,0.76403,0.58808,0.85777,0.88375,1.06372,0.000778233,0.000778233,0.000778233
48,618.269,0.72285,0.70872,1.08831,0.69923,0.69268,0.74032,0.53699,0.87408,0.92221,1.11142,0.000764086,0.000764086,0.000764086
49,631.896,0.68881,0.7035,1.07549,0.78383,0.60496,0.73646,0.56201,0.83625,0.9985,1.07865,0.000749939,0.000749939,0.000749939
50,643.471,0.71853,0.71733,1.1026,0.78265,0.67052,0.75641,0.56417,0.87528,0.85264,1.08332,0.000735792,0.000735792,0.000735792
51,659.607,0.7027,0.67681,1.07802,0.80811,0.64063,0.77491,0.56512,0.95381,0.90901,1.18252,0.000721645,0.000721645,0.000721645
52,670.259,0.69548,0.6676,1.08719,0.79582,0.71805,0.78688,0.60503,0.8487,0.8403,1.10789,0.000707498,0.000707498,0.000707498
53,682.942,0.70551,0.68738,1.08313,0.81166,0.60391,0.7347,0.57157,0.82449,0.95653,1.0986,0.000693351,0.000693351,0.000693351
54,697.329,0.69584,0.68527,1.07294,0.85394,0.68828,0.79215,0.60353,0.96558,0.9102,1.19646,0.000679204,0.000679204,0.000679204
55,713.47,0.67461,0.66445,1.05236,0.7457,0.68717,0.75189,0.55712,0.92256,0.92234,1.19428,0.000665057,0.000665057,0.000665057
56,723.628,0.65985,0.63796,1.0537,0.83995,0.68771,0.80081,0.61137,0.89842,0.82327,1.10935,0.000650909,0.000650909,0.000650909
57,737.34,0.6623,0.6334,1.06354,0.82065,0.68935,0.78693,0.58118,0.93333,0.85749,1.07832,0.000636762,0.000636762,0.000636762
58,749.279,0.65765,0.61822,1.04747,0.83717,0.64123,0.7801,0.57432,1.00774,0.9639,1.16173,0.000622615,0.000622615,0.000622615
