epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.3367,1.47707,3.33833,1.53673,0.00335,0.50629,0.07308,0.03364,1.84909,3.72377,1.88279,0.084016,1.6e-05,1.6e-05
2,33.3837,1.11873,2.48916,1.28085,0.00236,0.39457,0.07427,0.03072,1.8413,3.77726,1.99751,0.0670327,3.26733e-05,3.26733e-05
3,45.2905,1.06067,2.11708,1.26163,0.00713,0.55303,0.17761,0.10807,1.24327,3.78078,1.48481,0.050049,4.901e-05,4.901e-05
4,56.5981,1.05421,1.95468,1.27634,0.0429,0.62628,0.25566,0.19364,0.95951,3.32952,1.18022,0.033065,6.50101e-05,6.50101e-05
5,69.9142,1.01294,1.77675,1.22974,0.75937,0.27252,0.38651,0.28968,0.94259,2.5361,1.16069,0.0160807,8.06736e-05,8.06736e-05
6,82.1499,1.02563,1.63056,1.2279,0.53701,0.40965,0.45677,0.34342,0.91208,2.11553,1.14111,9.505e-05,9.505e-05,9.505e-05
7,92.0408,0.97337,1.508,1.1992,0.44884,0.46891,0.46602,0.34476,0.85905,1.83761,1.13395,9.406e-05,9.406e-05,9.406e-05
8,105.461,0.95936,1.41711,1.19094,0.5229,0.48431,0.51787,0.3959,0.88995,1.43314,1.14683,9.307e-05,9.307e-05,9.307e-05
9,119.985,0.95193,1.35603,1.18526,0.66767,0.45687,0.5675,0.43998,0.81976,1.27253,1.11845,9.208e-05,9.208e-05,9.208e-05
10,130.288,0.91433,1.31707,1.17122,0.62658,0.56578,0.60046,0.45068,0.91543,1.26246,1.13714,9.109e-05,9.109e-05,9.109e-05
11,142.604,0.90449,1.23652,1.14736,0.58474,0.56198,0.59791,0.4508,0.91738,1.28567,1.15507,9.01e-05,9.01e-05,9.01e-05
12,154.224,0.89113,1.24219,1.16421,0.61869,0.5846,0.65155,0.50328,0.86751,1.17944,1.14577,8.911e-05,8.911e-05,8.911e-05
13,167.843,0.88517,1.20524,1.11622,0.7131,0.57426,0.65959,0.50468,0.81808,1.15075,1.10051,8.812e-05,8.812e-05,8.812e-05
14,179.094,0.87229,1.16363,1.12339,0.69269,0.62683,0.69946,0.53438,0.8773,1.15236,1.09779,8.713e-05,8.713e-05,8.713e-05
