epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,591.703,0.90333,0.82395,1.12582,0.7173,0.67749,0.75264,0.50984,1.14731,0.95522,1.21149,0.0005743,0.0005743,0.0005743
45,605.509,0.91478,0.80687,1.1384,0.80168,0.67507,0.76427,0.49119,1.31169,0.95923,1.29642,0.0005644,0.0005644,0.0005644
46,617.683,0.88327,0.75038,1.11312,0.85697,0.68591,0.78135,0.49165,1.36039,0.99939,1.37127,0.0005545,0.0005545,0.0005545
47,632.87,0.91545,0.81245,1.14736,0.70287,0.64139,0.7191,0.49897,1.10236,1.10899,1.18324,0.0005446,0.0005446,0.0005446
48,645.464,0.90371,0.80878,1.1317,0.76614,0.71179,0.77936,0.52148,1.21938,0.92493,1.26927,0.0005347,0.0005347,0.0005347
49,660.892,0.90071,0.76958,1.12175,0.8288,0.73213,0.79263,0.52538,1.22692,0.90179,1.29475,0.0005248,0.0005248,0.0005248
50,672.98,0.88864,0.76134,1.1292,0.80479,0.75174,0.79238,0.5158,1.28654,0.95692,1.29834,0.0005149,0.0005149,0.0005149
51,687.359,0.88549,0.77059,1.10665,0.74693,0.7222,0.76929,0.52156,1.17036,0.91621,1.28863,0.000505,0.000505,0.000505
52,699.271,0.91903,0.79689,1.14422,0.80016,0.69108,0.76727,0.47064,1.37375,1.07561,1.37434,0.0004951,0.0004951,0.0004951
53,712.759,0.86241,0.75653,1.10794,0.7814,0.73781,0.79114,0.5285,1.18155,0.89092,1.24924,0.0004852,0.0004852,0.0004852
54,726.718,0.88797,0.75229,1.12661,0.79201,0.70016,0.77675,0.52659,1.15585,0.98073,1.21776,0.0004753,0.0004753,0.0004753
55,743.674,0.88631,0.73819,1.11041,0.78487,0.74363,0.78836,0.51621,1.17588,0.92482,1.23789,0.0004654,0.0004654,0.0004654
56,755.414,0.86789,0.71785,1.10555,0.80349,0.67213,0.78501,0.54684,1.11686,0.88464,1.19,0.0004555,0.0004555,0.0004555
57,769.098,0.86942,0.7169,1.12336,0.85845,0.68253,0.78652,0.51934,1.19499,0.91792,1.26545,0.0004456,0.0004456,0.0004456
58,781.73,0.85908,0.70152,1.09005,0.78196,0.73273,0.78546,0.52051,1.16955,0.92117,1.23413,0.0004357,0.0004357,0.0004357
59,795.539,0.85112,0.72431,1.10749,0.80774,0.69495,0.77032,0.51037,1.18429,0.91751,1.25319,0.0004258,0.0004258,0.0004258
60,807.755,0.85675,0.72611,1.10577,0.81155,0.6716,0.77349,0.51596,1.20951,0.94045,1.26349,0.0004159,0.0004159,0.0004159
61,821.382,0.85442,0.72037,1.09664,0.73465,0.69052,0.74597,0.48992,1.28104,0.97549,1.28302,0.000406,0.000406,0.000406
62,834.327,0.85173,0.70125,1.10056,0.75073,0.68138,0.76036,0.51328,1.19239,0.97925,1.22511,0.0003961,0.0003961,0.0003961
63,846.447,0.84553,0.69561,1.10797,0.7962,0.68344,0.78346,0.52631,1.17063,0.91752,1.20703,0.0003862,0.0003862,0.0003862
64,860.096,0.84497,0.69334,1.0938,0.76404,0.76431,0.80542,0.53541,1.21484,0.88674,1.25037,0.0003763,0.0003763,0.0003763
65,873.992,0.84522,0.68091,1.09141,0.85319,0.71156,0.80548,0.56253,1.14646,0.86259,1.21798,0.0003664,0.0003664,0.0003664
66,886.747,0.84559,0.67786,1.08402,0.83292,0.72154,0.80155,0.54226,1.22328,0.91575,1.29557,0.0003565,0.0003565,0.0003565
67,898.44,0.82435,0.66652,1.06651,0.81545,0.71994,0.81825,0.53946,1.26503,0.87162,1.30082,0.0003466,0.0003466,0.0003466
68,912.168,0.83159,0.66906,1.0835,0.84264,0.72093,0.81503,0.53802,1.28297,0.87776,1.33359,0.0003367,0.0003367,0.0003367
69,927.099,0.83748,0.66488,1.09104,0.84047,0.70145,0.79906,0.52732,1.28924,0.97442,1.33347,0.0003268,0.0003268,0.0003268
70,939.304,0.82179,0.65511,1.07793,0.76157,0.75167,0.78851,0.53661,1.2251,0.94095,1.24656,0.0003169,0.0003169,0.0003169
71,952.106,0.80392,0.63991,1.06961,0.8129,0.69744,0.79623,0.55807,1.15125,0.86746,1.20528,0.000307,0.000307,0.000307
72,965.403,0.84433,0.65373,1.10264,0.79764,0.74454,0.80312,0.5234,1.27136,0.87761,1.26484,0.0002971,0.0002971,0.0002971
73,980.867,0.8353,0.66743,1.09899,0.82815,0.7206,0.79558,0.56167,1.11866,0.86288,1.20187,0.0002872,0.0002872,0.0002872
74,993.775,0.83281,0.66309,1.07463,0.83721,0.72299,0.8014,0.526,1.23295,0.90425,1.27875,0.0002773,0.0002773,0.0002773
75,1007.92,0.82381,0.63065,1.07086,0.82906,0.72723,0.79931,0.56005,1.15592,0.93721,1.2545,0.0002674,0.0002674,0.0002674
76,1019.97,0.80046,0.63231,1.07976,0.83575,0.71233,0.8081,0.53145,1.26009,0.90054,1.29452,0.0002575,0.0002575,0.0002575
77,1034.61,0.8276,0.65331,1.0934,0.83162,0.70979,0.81206,0.54514,1.21952,0.85604,1.28441,0.0002476,0.0002476,0.0002476
78,1047.82,0.80835,0.63954,1.07801,0.7833,0.77147,0.80166,0.52718,1.26078,0.87593,1.2783,0.0002377,0.0002377,0.0002377
79,1061.26,0.80868,0.61892,1.07492,0.83844,0.71308,0.80396,0.55392,1.17688,0.85172,1.22531,0.0002278,0.0002278,0.0002278
80,1076.93,0.79713,0.61512,1.06766,0.85738,0.70116,0.80101,0.52651,1.2744,0.87945,1.27393,0.0002179,0.0002179,0.0002179
81,1090.86,0.79899,0.61992,1.08147,0.77051,0.74146,0.79866,0.54671,1.19124,0.91694,1.22939,0.000208,0.000208,0.000208
82,1104.23,0.81171,0.62971,1.08233,0.81986,0.74279,0.80899,0.52167,1.26328,0.90631,1.26793,0.0001981,0.0001981,0.0001981
83,1119.17,0.80431,0.62099,1.07191,0.77659,0.76496,0.81288,0.52917,1.24487,0.91003,1.25792,0.0001882,0.0001882,0.0001882
84,1135.19,0.80297,0.62131,1.07751,0.79881,0.75217,0.80637,0.53106,1.23491,0.92062,1.25836,0.0001783,0.0001783,0.0001783
85,1149.27,0.76409,0.58162,1.03338,0.8235,0.74034,0.81006,0.5466,1.15949,0.89066,1.22107,0.0001684,0.0001684,0.0001684
