epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,529.159,0.80884,0.80318,1.1183,0.78413,0.69364,0.76498,0.56968,0.86263,0.87762,1.04166,0.000848969,0.000848969,0.000848969
43,540.985,0.8111,0.81069,1.11369,0.75136,0.70753,0.75055,0.53121,0.94732,0.91648,1.07563,0.000834822,0.000834822,0.000834822
44,553.055,0.82064,0.83039,1.10358,0.75879,0.70347,0.75597,0.56043,0.91264,0.91512,1.13291,0.000820675,0.000820675,0.000820675
45,567.036,0.79964,0.8038,1.09223,0.87492,0.67027,0.78354,0.56995,0.86751,0.86456,1.1075,0.000806528,0.000806528,0.000806528
46,578.707,0.78339,0.76566,1.09127,0.82004,0.68004,0.77554,0.57871,0.84173,0.85519,1.04619,0.00079238,0.00079238,0.00079238
47,591.729,0.82375,0.8183,1.11198,0.82234,0.65055,0.76002,0.55197,0.85449,0.89456,1.0466,0.000778233,0.000778233,0.000778233
48,603.368,0.77462,0.77699,1.08023,0.81668,0.67021,0.78169,0.57142,0.90938,0.86303,1.1113,0.000764086,0.000764086,0.000764086
49,616.602,0.76106,0.74161,1.07304,0.80684,0.7266,0.80429,0.59759,0.8538,0.77401,1.09102,0.000749939,0.000749939,0.000749939
50,628.229,0.78342,0.75006,1.0803,0.86511,0.66524,0.78137,0.58102,0.86969,0.8047,1.06958,0.000735792,0.000735792,0.000735792
51,642.023,0.76945,0.75032,1.08244,0.78096,0.73435,0.7919,0.58638,0.84261,0.8336,1.06436,0.000721645,0.000721645,0.000721645
52,652.242,0.76257,0.75756,1.07209,0.85721,0.63187,0.77071,0.57527,0.80776,0.8508,1.03541,0.000707498,0.000707498,0.000707498
53,667.051,0.78415,0.77582,1.09954,0.84551,0.65411,0.7797,0.59414,0.78193,0.8,1.02025,0.000693351,0.000693351,0.000693351
54,680.016,0.76786,0.74731,1.0839,0.82899,0.72011,0.81368,0.61912,0.75442,0.78119,0.99924,0.000679204,0.000679204,0.000679204
55,696.271,0.74883,0.72425,1.06589,0.80002,0.73929,0.79719,0.60936,0.81934,0.78888,1.07627,0.000665057,0.000665057,0.000665057
56,706.252,0.75107,0.72724,1.08143,0.79908,0.74517,0.80594,0.60166,0.87734,0.76,1.11586,0.000650909,0.000650909,0.000650909
57,720.785,0.74862,0.71851,1.07921,0.83891,0.71423,0.80713,0.60893,0.8392,0.77485,1.0984,0.000636762,0.000636762,0.000636762
58,733.113,0.73537,0.71519,1.06155,0.83754,0.69165,0.80366,0.59964,0.88975,0.80482,1.10867,0.000622615,0.000622615,0.000622615
59,744.667,0.7454,0.70811,1.07889,0.84968,0.67152,0.79911,0.59707,0.89944,0.88931,1.15049,0.000608468,0.000608468,0.000608468
60,754.319,0.73376,0.68895,1.06297,0.77708,0.73507,0.7888,0.5822,0.92883,0.83359,1.11679,0.000594321,0.000594321,0.000594321
61,767.691,0.69699,0.66523,1.04047,0.90572,0.66799,0.80056,0.59639,0.84031,0.77993,1.10028,0.000580174,0.000580174,0.000580174
