epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.1049,1.71394,3.36719,1.75256,0.00273,0.43494,0.03992,0.01277,2.4735,4.00528,2.51123,0.084016,1.6e-05,1.6e-05
2,34.133,1.3132,2.53612,1.42749,0.00286,0.44962,0.03169,0.01083,2.60643,3.91616,2.7749,0.0670317,3.16932e-05,3.16932e-05
3,45.992,1.25112,2.18969,1.38878,0.00459,0.66464,0.1123,0.05762,1.74828,3.61235,1.74537,0.050046,4.604e-05,4.604e-05
4,57.2498,1.2431,2.03321,1.3819,0.00891,0.75809,0.24018,0.14295,1.39929,3.10519,1.38991,0.033059,5.90404e-05,5.90404e-05
5,71.0133,1.22881,1.87674,1.36041,0.5688,0.26285,0.37448,0.22098,1.42443,2.43673,1.37277,0.0160707,7.06944e-05,7.06944e-05
6,83.0737,1.20113,1.7538,1.34264,0.5666,0.46688,0.49471,0.28153,1.52125,1.92845,1.45313,8.02e-05,8.02e-05,8.02e-05
7,93.4131,1.19447,1.63914,1.34327,0.54053,0.50182,0.51302,0.30039,1.44237,1.73676,1.38458,7.624e-05,7.624e-05,7.624e-05
8,106.642,1.15717,1.57135,1.326,0.77691,0.4657,0.58014,0.33084,1.51317,1.52494,1.42135,7.228e-05,7.228e-05,7.228e-05
9,120.402,1.16019,1.51352,1.30752,0.73038,0.52743,0.61933,0.35943,1.40819,1.41192,1.35266,6.832e-05,6.832e-05,6.832e-05
10,130.974,1.15787,1.4755,1.32261,0.62275,0.58598,0.60393,0.33214,1.55821,1.42255,1.45897,6.436e-05,6.436e-05,6.436e-05
11,143.849,1.14842,1.4249,1.29996,0.77337,0.528,0.63089,0.35,1.55746,1.39787,1.47337,6.04e-05,6.04e-05,6.04e-05
12,155.611,1.12245,1.41092,1.29181,0.76884,0.54847,0.64965,0.38199,1.44132,1.29471,1.40604,5.644e-05,5.644e-05,5.644e-05
13,169.94,1.12008,1.38602,1.25994,0.70526,0.60102,0.66329,0.40475,1.35017,1.26035,1.33557,5.248e-05,5.248e-05,5.248e-05
14,180.863,1.09969,1.34069,1.2647,0.69186,0.58289,0.65372,0.36565,1.55701,1.33614,1.48538,4.852e-05,4.852e-05,4.852e-05
15,196.319,1.09288,1.306,1.2741,0.71973,0.60262,0.66838,0.39116,1.47267,1.27876,1.43331,4.456e-05,4.456e-05,4.456e-05
16,220.206,1.00868,1.42301,1.24093,0.74449,0.59342,0.68267,0.39749,1.50249,1.37354,1.42003,4.06e-05,4.06e-05,4.06e-05
17,236.939,1.00628,1.36101,1.24394,0.75162,0.58831,0.68895,0.41006,1.44197,1.3161,1.38388,3.664e-05,3.664e-05,3.664e-05
18,248.916,0.96674,1.25815,1.2168,0.70341,0.59831,0.68069,0.41023,1.41556,1.19307,1.36119,3.268e-05,3.268e-05,3.268e-05
19,261.507,0.95875,1.20544,1.22287,0.74749,0.57874,0.68118,0.41259,1.41037,1.17991,1.34636,2.872e-05,2.872e-05,2.872e-05
20,273.632,0.97641,1.24253,1.22433,0.73564,0.60084,0.68812,0.40544,1.47295,1.19274,1.38688,2.476e-05,2.476e-05,2.476e-05
21,286.762,0.93989,1.19254,1.20574,0.74874,0.6011,0.69669,0.40539,1.4743,1.17979,1.39601,2.08e-05,2.08e-05,2.08e-05
22,298.956,0.93785,1.1608,1.20133,0.69227,0.63924,0.69778,0.41465,1.41056,1.16023,1.34659,1.684e-05,1.684e-05,1.684e-05
23,309.487,0.92267,1.19351,1.18243,0.7467,0.61149,0.70064,0.42441,1.37378,1.14713,1.32041,1.288e-05,1.288e-05,1.288e-05
24,323.227,0.94783,1.17279,1.21044,0.74304,0.60863,0.70354,0.42783,1.37982,1.14147,1.32704,8.92e-06,8.92e-06,8.92e-06
25,335.436,0.9636,1.15991,1.19061,0.74886,0.61422,0.70582,0.42532,1.38956,1.13744,1.33704,4.96e-06,4.96e-06,4.96e-06
