epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.3749,1.45647,3.0612,1.58048,0.00553,0.56225,0.05089,0.02082,2.24088,3.58144,2.36921,0.08456,0.00056,0.00056
2,34.2019,1.21938,2.01692,1.433,0.38903,0.16736,0.03711,0.01421,1.85403,3.99565,2.49353,0.0681436,0.00114357,0.00114357
3,47.0263,1.26616,1.81617,1.48049,0.0737,0.12477,0.05116,0.01851,2.28335,3.43052,3.53328,0.0517154,0.00171535,0.00171535
4,59.7072,1.28004,1.71737,1.47553,0.08343,0.17709,0.05983,0.02539,1.94327,4.63666,2.66713,0.0352754,0.00227535,0.00227535
5,73.9909,1.25404,1.59671,1.44451,0.03851,0.10112,0.04731,0.02316,1.75441,10.7217,2.63088,0.0188236,0.00282358,0.00282358
6,86.8146,1.26936,1.57413,1.46767,0.08391,0.27298,0.0647,0.0272,1.84802,16.1154,2.53004,0.00332675,0.00332675,0.00332675
7,97.7741,1.2522,1.58416,1.45596,0.11524,0.23335,0.09808,0.04441,1.78854,13.1055,2.05862,0.0032921,0.0032921,0.0032921
8,111.258,1.21933,1.4655,1.42495,0.08735,0.14361,0.0396,0.01986,2.08075,5.69093,2.63734,0.00325745,0.00325745,0.00325745
9,127.649,1.22,1.49899,1.41805,0.18003,0.20909,0.1259,0.05939,1.99764,4.27181,2.44345,0.0032228,0.0032228,0.0032228
10,139.009,1.18299,1.47917,1.41366,0.36097,0.39094,0.26047,0.14033,1.64854,2.59624,1.97731,0.00318815,0.00318815,0.00318815
11,151.525,1.15741,1.40264,1.37842,0.40102,0.4778,0.3971,0.2395,1.38732,1.89709,1.56257,0.0031535,0.0031535,0.0031535
12,163.968,1.13307,1.39294,1.36805,0.43436,0.32026,0.29634,0.17987,1.55072,2.72396,1.68231,0.00311885,0.00311885,0.00311885
13,178.327,1.10822,1.3569,1.31413,0.42968,0.28862,0.24162,0.13764,1.28233,2.83414,1.51842,0.0030842,0.0030842,0.0030842
14,190.531,1.09425,1.35009,1.32542,0.21597,0.3069,0.19921,0.11036,1.51191,3.29605,1.80343,0.00304955,0.00304955,0.00304955
15,206.694,1.05494,1.26343,1.3203,0.34525,0.5373,0.31536,0.15986,1.29007,3.53734,1.54113,0.0030149,0.0030149,0.0030149
16,217.831,1.10017,1.2792,1.33436,0.55123,0.54219,0.54628,0.31808,1.35643,1.69088,1.65982,0.00298025,0.00298025,0.00298025
17,230.349,1.08293,1.24643,1.31339,0.54853,0.53526,0.50843,0.33185,1.15417,2.72114,1.32697,0.0029456,0.0029456,0.0029456
18,244.117,1.04868,1.21812,1.30894,0.50975,0.5566,0.51403,0.34274,1.10254,1.4178,1.35631,0.00291095,0.00291095,0.00291095
19,258.846,1.05442,1.19901,1.30179,0.65341,0.60841,0.66472,0.45988,1.10056,1.24102,1.31366,0.0028763,0.0028763,0.0028763
20,271.969,0.99265,1.13706,1.28019,0.54693,0.48998,0.51511,0.30731,1.39805,1.45739,1.61922,0.00284165,0.00284165,0.00284165
21,283.299,1.02619,1.15802,1.29869,0.4914,0.46692,0.47075,0.30944,1.33382,1.8851,1.51229,0.002807,0.002807,0.002807
22,295.756,1.0185,1.16119,1.27937,0.54313,0.45679,0.45421,0.29371,1.14584,1.82816,1.26583,0.00277235,0.00277235,0.00277235
23,310.064,0.97286,1.06861,1.2476,0.76842,0.60883,0.69286,0.42426,1.27073,1.17251,1.42636,0.0027377,0.0027377,0.0027377
24,322.842,1.02142,1.13492,1.28218,0.68229,0.66578,0.68662,0.44387,1.15192,1.20888,1.30005,0.00270305,0.00270305,0.00270305
25,335.829,1.00143,1.13275,1.27724,0.74208,0.38952,0.51221,0.28523,1.48535,1.69719,1.53414,0.0026684,0.0026684,0.0026684
26,349.977,0.99143,1.08263,1.25678,0.63569,0.53046,0.5771,0.38672,1.07734,1.62015,1.23754,0.00263375,0.00263375,0.00263375
27,366.547,0.9849,1.06547,1.26727,0.53694,0.5241,0.50321,0.35556,0.99967,1.5541,1.25437,0.0025991,0.0025991,0.0025991
28,377.864,0.96459,1.03707,1.24494,0.61938,0.66148,0.6305,0.43909,0.94107,1.14456,1.19223,0.00256445,0.00256445,0.00256445
29,391.658,0.95667,1.01153,1.24416,0.63606,0.64401,0.62907,0.4051,1.08429,1.17486,1.34291,0.0025298,0.0025298,0.0025298
30,403.427,0.91217,0.99271,1.23262,0.54863,0.55095,0.59163,0.41212,1.04056,1.35945,1.32669,0.00249515,0.00249515,0.00249515
31,419.166,0.93426,0.98875,1.24262,0.69651,0.63463,0.7004,0.49879,1.01595,1.0705,1.22726,0.0024605,0.0024605,0.0024605
32,431.819,0.90459,0.97299,1.21706,0.78715,0.67417,0.73217,0.48653,1.15559,1.09953,1.34574,0.00242585,0.00242585,0.00242585
33,444.507,0.93041,0.96597,1.22775,0.66535,0.66857,0.67732,0.48279,1.07448,1.14845,1.30852,0.0023912,0.0023912,0.0023912
34,456.998,0.88603,0.98462,1.19659,0.81834,0.61581,0.71805,0.51376,1.02615,1.12622,1.20964,0.00235655,0.00235655,0.00235655
35,470.544,0.90283,0.96995,1.20823,0.76022,0.61577,0.74388,0.53497,0.9761,1.11838,1.1778,0.0023219,0.0023219,0.0023219
36,483.543,0.88652,0.94924,1.21008,0.72974,0.5868,0.67418,0.51201,0.85711,1.23862,1.13072,0.00228725,0.00228725,0.00228725
37,495.909,0.8924,0.94308,1.19224,0.74588,0.68171,0.74684,0.54432,0.821,0.9477,1.1323,0.0022526,0.0022526,0.0022526
38,508.39,0.90975,0.95213,1.19508,0.76371,0.65363,0.73881,0.532,0.94575,1.01077,1.16387,0.00221795,0.00221795,0.00221795
39,523.447,0.87133,0.92801,1.18932,0.82282,0.62499,0.76042,0.55234,0.93168,0.93896,1.17955,0.0021833,0.0021833,0.0021833
40,536.483,0.86843,0.8823,1.17687,0.72957,0.65005,0.75154,0.56092,0.90952,0.88863,1.16671,0.00214865,0.00214865,0.00214865
