epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,545.696,0.78869,0.79253,1.13844,0.743,0.72803,0.78821,0.57794,0.90271,0.84197,1.1209,0.000848969,0.000848969,0.000848969
43,557.205,0.79909,0.79125,1.13498,0.81591,0.69267,0.77139,0.53406,1.12247,0.94542,1.23141,0.000834822,0.000834822,0.000834822
44,569.997,0.81945,0.78747,1.14401,0.84828,0.69946,0.78417,0.57318,0.99585,0.88619,1.15313,0.000820675,0.000820675,0.000820675
45,582.25,0.79318,0.77875,1.12335,0.77421,0.73558,0.79948,0.59184,0.90153,0.84495,1.12636,0.000806528,0.000806528,0.000806528
46,595.987,0.77245,0.74068,1.12183,0.84068,0.67923,0.78963,0.56817,0.95842,0.9654,1.13094,0.00079238,0.00079238,0.00079238
47,609.076,0.79307,0.79012,1.14241,0.81476,0.69526,0.78028,0.56899,1.02208,0.89836,1.16311,0.000778233,0.000778233,0.000778233
48,620.787,0.75525,0.74394,1.10264,0.79469,0.70796,0.77586,0.5504,1.04117,0.99255,1.1844,0.000764086,0.000764086,0.000764086
49,633.452,0.73891,0.70515,1.0993,0.7958,0.71387,0.77709,0.55889,0.95011,0.9021,1.18669,0.000749939,0.000749939,0.000749939
50,646.776,0.77482,0.73645,1.11393,0.81888,0.68765,0.7889,0.58661,0.90238,0.89783,1.1027,0.000735792,0.000735792,0.000735792
51,660.316,0.73639,0.71126,1.09783,0.80348,0.70496,0.80176,0.60786,0.87352,0.85607,1.07112,0.000721645,0.000721645,0.000721645
52,671.606,0.73692,0.72914,1.09681,0.82351,0.68444,0.79184,0.5735,0.94089,0.86974,1.14661,0.000707498,0.000707498,0.000707498
53,684.941,0.75606,0.73752,1.11393,0.8294,0.7179,0.79679,0.60336,0.83964,0.83105,1.07455,0.000693351,0.000693351,0.000693351
54,699.293,0.75495,0.70632,1.11438,0.83236,0.7033,0.79993,0.61389,0.80082,0.77835,1.04502,0.000679204,0.000679204,0.000679204
55,715.969,0.73701,0.69922,1.10967,0.8746,0.66069,0.78024,0.58914,0.94641,0.9111,1.14917,0.000665057,0.000665057,0.000665057
56,726.292,0.73165,0.70155,1.10094,0.83857,0.69213,0.80898,0.60768,0.92843,0.83789,1.09989,0.000650909,0.000650909,0.000650909
57,740.179,0.7237,0.68166,1.09676,0.84379,0.71486,0.81248,0.62613,0.84044,0.80916,1.1072,0.000636762,0.000636762,0.000636762
58,753.095,0.7303,0.69688,1.10027,0.78181,0.73061,0.80065,0.60434,0.86742,0.77725,1.10061,0.000622615,0.000622615,0.000622615
59,765.601,0.7264,0.69604,1.09812,0.81781,0.70022,0.7876,0.57899,0.91818,0.84899,1.1647,0.000608468,0.000608468,0.000608468
60,776.521,0.7146,0.67729,1.08647,0.81788,0.72192,0.81309,0.58961,1.01478,0.80803,1.19131,0.000594321,0.000594321,0.000594321
61,791.358,0.6848,0.63961,1.06311,0.7693,0.71785,0.79439,0.59201,0.91333,0.79873,1.16582,0.000580174,0.000580174,0.000580174
62,802.682,0.71224,0.64597,1.06916,0.88182,0.69327,0.78837,0.59613,0.91181,0.80318,1.14599,0.000566027,0.000566027,0.000566027
63,814.282,0.71401,0.64409,1.081,0.81802,0.69423,0.79968,0.61318,0.80924,0.8139,1.11343,0.00055188,0.00055188,0.00055188
64,827.185,0.70942,0.6453,1.08314,0.82239,0.73362,0.80718,0.61931,0.83437,0.77452,1.11028,0.000537733,0.000537733,0.000537733
65,841.366,0.67786,0.61452,1.05579,0.86012,0.71505,0.79685,0.58597,0.91568,0.8106,1.1056,0.000523586,0.000523586,0.000523586
66,854.284,0.71345,0.65699,1.08763,0.88637,0.7011,0.79754,0.60297,0.89431,0.82059,1.14773,0.000509438,0.000509438,0.000509438
67,865.203,0.67607,0.614,1.05957,0.86162,0.70871,0.80094,0.61048,0.88928,0.80375,1.10316,0.000495291,0.000495291,0.000495291
68,878.233,0.69149,0.63696,1.08084,0.82147,0.77097,0.82354,0.62251,0.82435,0.74055,1.06321,0.000481144,0.000481144,0.000481144
69,893.991,0.66575,0.60842,1.0572,0.84568,0.70065,0.81167,0.60011,1.04817,0.83802,1.22245,0.000466997,0.000466997,0.000466997
70,905.952,0.68531,0.60308,1.06351,0.8098,0.71361,0.8025,0.59225,1.01935,0.89663,1.16175,0.00045285,0.00045285,0.00045285
