epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,518.715,0.95225,0.82378,1.21683,0.85481,0.63106,0.77871,0.52361,1.06943,0.9306,1.21998,0.0005941,0.0005941,0.0005941
43,534.081,0.95437,0.81585,1.19915,0.81318,0.66112,0.77863,0.5146,1.1961,0.98783,1.31318,0.0005842,0.0005842,0.0005842
44,544.554,0.93154,0.80752,1.19039,0.80364,0.66746,0.78577,0.55561,1.0389,0.91582,1.19184,0.0005743,0.0005743,0.0005743
45,556.802,0.94597,0.79881,1.19834,0.77618,0.66063,0.77011,0.51094,1.17466,0.95065,1.29046,0.0005644,0.0005644,0.0005644
46,568.068,0.93795,0.80664,1.18552,0.77285,0.70963,0.78296,0.48921,1.28774,0.96579,1.3369,0.0005545,0.0005545,0.0005545
47,581.198,0.9533,0.81847,1.2136,0.73502,0.7544,0.80606,0.55968,1.08914,0.84722,1.24576,0.0005446,0.0005446,0.0005446
48,594.933,0.93837,0.79386,1.19841,0.79993,0.61434,0.76217,0.50523,1.19008,0.93429,1.26649,0.0005347,0.0005347,0.0005347
49,607.622,0.93585,0.77065,1.18863,0.72707,0.70063,0.77174,0.5173,1.18328,0.93901,1.28142,0.0005248,0.0005248,0.0005248
50,618.196,0.9632,0.80917,1.23042,0.81625,0.68777,0.79887,0.53886,1.13285,0.84008,1.25064,0.0005149,0.0005149,0.0005149
51,634.09,0.94361,0.79095,1.20614,0.83659,0.71562,0.7913,0.55113,1.04594,0.85697,1.21934,0.000505,0.000505,0.000505
52,644.062,0.95881,0.77435,1.20924,0.78181,0.7531,0.80883,0.59251,0.88137,0.80024,1.16928,0.0004951,0.0004951,0.0004951
53,656.714,0.90953,0.76113,1.17356,0.73538,0.76197,0.81339,0.55374,1.08111,0.88447,1.23928,0.0004852,0.0004852,0.0004852
54,670.414,0.93332,0.78697,1.20396,0.8055,0.73041,0.79997,0.5578,1.1279,0.85493,1.26442,0.0004753,0.0004753,0.0004753
55,685.854,0.93772,0.75609,1.18932,0.77114,0.73239,0.8078,0.56431,1.09882,0.87364,1.21785,0.0004654,0.0004654,0.0004654
56,696.184,0.90536,0.73565,1.17177,0.84739,0.70086,0.79551,0.53816,1.14345,0.90508,1.23289,0.0004555,0.0004555,0.0004555
57,709.677,0.90697,0.73562,1.19265,0.79863,0.72672,0.806,0.53762,1.17767,0.83654,1.24769,0.0004456,0.0004456,0.0004456
