epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,564.146,0.92049,0.78571,1.21463,0.791,0.69855,0.76191,0.48067,1.24239,0.96773,1.28365,0.0005941,0.0005941,0.0005941
43,578.67,0.92406,0.78235,1.1918,0.79295,0.6768,0.76473,0.49973,1.21302,1.01031,1.30324,0.0005842,0.0005842,0.0005842
44,590.734,0.91303,0.77371,1.192,0.80167,0.68378,0.75097,0.54437,0.9488,0.91288,1.10826,0.0005743,0.0005743,0.0005743
45,606.036,0.91807,0.75922,1.20142,0.81134,0.66639,0.76656,0.54308,1.00899,1.00054,1.22908,0.0005644,0.0005644,0.0005644
46,618.579,0.91614,0.74563,1.18296,0.78816,0.67883,0.77827,0.5052,1.21797,1.00736,1.27997,0.0005545,0.0005545,0.0005545
47,633.021,0.93499,0.7654,1.20798,0.89859,0.665,0.79143,0.55384,1.06129,0.95566,1.24157,0.0005446,0.0005446,0.0005446
48,645.87,0.91352,0.73179,1.19856,0.79662,0.719,0.79707,0.51259,1.25996,0.95751,1.35461,0.0005347,0.0005347,0.0005347
49,662.119,0.88364,0.72189,1.18014,0.82726,0.69485,0.792,0.53227,1.15693,0.94148,1.29971,0.0005248,0.0005248,0.0005248
50,674.211,0.92758,0.76231,1.2157,0.78615,0.70079,0.79299,0.55356,1.07991,0.92319,1.20837,0.0005149,0.0005149,0.0005149
51,688.16,0.90861,0.73326,1.17882,0.73403,0.70443,0.74306,0.51333,1.04987,1.0137,1.17726,0.000505,0.000505,0.000505
52,699.528,0.94595,0.72769,1.21856,0.73224,0.71879,0.7612,0.55785,0.92374,0.93285,1.18426,0.0004951,0.0004951,0.0004951
53,715.582,0.8938,0.74015,1.18063,0.81681,0.692,0.77186,0.5381,1.05469,1.01949,1.19478,0.0004852,0.0004852,0.0004852
54,728.513,0.88979,0.74357,1.18267,0.81274,0.68128,0.7722,0.5322,1.11023,0.96901,1.19313,0.0004753,0.0004753,0.0004753
55,744.652,0.89293,0.70495,1.17335,0.84062,0.66834,0.78874,0.56943,0.98492,0.95627,1.12011,0.0004654,0.0004654,0.0004654
56,756.043,0.85892,0.69633,1.15736,0.84043,0.68357,0.79069,0.56707,0.95163,0.91678,1.12898,0.0004555,0.0004555,0.0004555
57,772.843,0.85839,0.69637,1.16431,0.78183,0.74074,0.79426,0.53287,1.05118,0.9244,1.16155,0.0004456,0.0004456,0.0004456
58,785.568,0.85172,0.66995,1.14217,0.78047,0.75368,0.80006,0.57283,0.97496,0.89654,1.12042,0.0004357,0.0004357,0.0004357
59,798.714,0.86159,0.67975,1.15265,0.8498,0.68318,0.79656,0.5747,1.0305,0.92779,1.15019,0.0004258,0.0004258,0.0004258
60,808.959,0.85668,0.70141,1.15859,0.84002,0.6945,0.80666,0.59397,0.94424,0.88997,1.18192,0.0004159,0.0004159,0.0004159
61,825.026,0.8674,0.68479,1.15498,0.78998,0.71164,0.77391,0.50884,1.17283,0.93276,1.21686,0.000406,0.000406,0.000406
62,838.162,0.86008,0.68753,1.16337,0.83673,0.69878,0.78574,0.55717,0.98764,0.88775,1.18536,0.0003961,0.0003961,0.0003961
63,850.236,0.87755,0.68825,1.1758,0.78715,0.72295,0.78431,0.57446,0.90912,0.84878,1.17724,0.0003862,0.0003862,0.0003862
64,863.985,0.87001,0.66821,1.15642,0.84686,0.72989,0.81982,0.61122,0.92979,0.79782,1.14543,0.0003763,0.0003763,0.0003763
65,878.493,0.84316,0.6417,1.14383,0.84888,0.71411,0.81711,0.612,0.91045,0.8399,1.16489,0.0003664,0.0003664,0.0003664
66,890.509,0.83992,0.65816,1.14703,0.81896,0.7244,0.78783,0.58609,0.93334,0.87314,1.17004,0.0003565,0.0003565,0.0003565
67,903.397,0.82852,0.62688,1.13511,0.84055,0.69767,0.80945,0.58271,1.0031,0.86091,1.17616,0.0003466,0.0003466,0.0003466
68,916.784,0.84293,0.65176,1.14484,0.83117,0.71101,0.79961,0.5822,0.99664,0.88042,1.17647,0.0003367,0.0003367,0.0003367
69,932.43,0.84353,0.62761,1.15071,0.84167,0.70298,0.8098,0.62506,0.86147,0.84572,1.1442,0.0003268,0.0003268,0.0003268
70,945.281,0.82861,0.63592,1.12968,0.85506,0.72682,0.82771,0.60914,0.91856,0.80171,1.08541,0.0003169,0.0003169,0.0003169
71,957.906,0.81497,0.60777,1.13043,0.87343,0.70957,0.82476,0.6119,0.90661,0.86378,1.08372,0.000307,0.000307,0.000307
72,971.089,0.85456,0.61838,1.15333,0.85062,0.72852,0.83388,0.6156,0.92451,0.83849,1.09776,0.0002971,0.0002971,0.0002971
73,987.3,0.83036,0.62852,1.1458,0.89363,0.69876,0.81873,0.60832,0.96554,0.89034,1.16608,0.0002872,0.0002872,0.0002872
74,1000.77,0.80179,0.61012,1.11764,0.87388,0.69698,0.79355,0.5837,0.95144,0.89754,1.17951,0.0002773,0.0002773,0.0002773
75,1013.41,0.80611,0.60419,1.10599,0.82801,0.71623,0.80104,0.58157,0.97706,0.91321,1.18024,0.0002674,0.0002674,0.0002674
76,1025.35,0.79874,0.57818,1.1303,0.88331,0.6696,0.80844,0.59355,1.00679,0.86033,1.21998,0.0002575,0.0002575,0.0002575
77,1040.76,0.81553,0.60749,1.12633,0.87029,0.68918,0.81045,0.58455,1.01255,0.86054,1.21157,0.0002476,0.0002476,0.0002476
78,1052.38,0.81188,0.6113,1.12341,0.8305,0.74916,0.82071,0.59879,0.9467,0.78975,1.18826,0.0002377,0.0002377,0.0002377
79,1065.67,0.81216,0.60106,1.13114,0.83373,0.71919,0.82937,0.61372,0.93797,0.7971,1.19009,0.0002278,0.0002278,0.0002278
80,1080.99,0.80038,0.60082,1.11606,0.85004,0.68432,0.8094,0.59608,0.95999,0.82885,1.19485,0.0002179,0.0002179,0.0002179
81,1093.21,0.80494,0.59044,1.14028,0.84801,0.68401,0.79868,0.58608,0.96077,0.84317,1.20346,0.000208,0.000208,0.000208
82,1104.82,0.79199,0.57722,1.12042,0.88307,0.69037,0.8126,0.60538,0.90444,0.77923,1.17306,0.0001981,0.0001981,0.0001981
83,1119.04,0.80385,0.59136,1.12655,0.85675,0.72233,0.81258,0.59003,0.94211,0.81421,1.18575,0.0001882,0.0001882,0.0001882
84,1132.82,0.80348,0.5754,1.11104,0.89164,0.70262,0.81271,0.60434,0.92258,0.80144,1.19091,0.0001783,0.0001783,0.0001783
85,1146.57,0.77236,0.55272,1.09787,0.85897,0.73391,0.8241,0.61822,0.92258,0.79134,1.19414,0.0001684,0.0001684,0.0001684
86,1160.33,0.77619,0.56248,1.10799,0.8217,0.73949,0.82042,0.60067,0.99963,0.84123,1.21551,0.0001585,0.0001585,0.0001585
87,1172.45,0.77181,0.55348,1.10402,0.79417,0.75612,0.8199,0.59936,0.97353,0.8399,1.23237,0.0001486,0.0001486,0.0001486
88,1184.97,0.78066,0.58165,1.11976,0.8115,0.74138,0.81902,0.59395,1.02126,0.86536,1.23948,0.0001387,0.0001387,0.0001387
89,1198.31,0.76586,0.55374,1.09302,0.90524,0.67681,0.81396,0.60626,0.95318,0.88674,1.21685,0.0001288,0.0001288,0.0001288
