epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,511.036,0.85201,0.95631,1.08458,0.73088,0.68331,0.75674,0.57846,0.84552,0.88384,1.09454,6.04e-05,6.04e-05,6.04e-05
42,523.93,0.85513,0.96466,1.08729,0.80526,0.64764,0.77177,0.59726,0.83538,0.86938,1.07333,5.941e-05,5.941e-05,5.941e-05
43,538.384,0.87432,0.94861,1.08983,0.76921,0.66778,0.77092,0.60282,0.7957,0.87419,1.05483,5.842e-05,5.842e-05,5.842e-05
44,550.159,0.82822,0.91153,1.07046,0.78521,0.66543,0.77308,0.59804,0.90709,0.89906,1.12375,5.743e-05,5.743e-05,5.743e-05
45,562.091,0.83576,0.91784,1.08486,0.79386,0.64979,0.77674,0.60065,0.8389,0.87228,1.08875,5.644e-05,5.644e-05,5.644e-05
46,574.167,0.82215,0.87978,1.0664,0.83045,0.64572,0.77253,0.60046,0.83181,0.83916,1.06388,5.545e-05,5.545e-05,5.545e-05
47,586.518,0.83306,0.90704,1.08922,0.79602,0.638,0.76948,0.59072,0.86338,0.91773,1.0452,5.446e-05,5.446e-05,5.446e-05
48,600.012,0.82095,0.91121,1.08176,0.85445,0.63688,0.77711,0.60315,0.78502,0.88413,1.01303,5.347e-05,5.347e-05,5.347e-05
49,613.267,0.80852,0.88201,1.06646,0.7605,0.70102,0.77826,0.59762,0.8106,0.86373,1.05003,5.248e-05,5.248e-05,5.248e-05
50,625.174,0.82279,0.88957,1.08054,0.82794,0.65775,0.7946,0.60878,0.80748,0.8351,1.02726,5.149e-05,5.149e-05,5.149e-05
51,639.475,0.83508,0.88504,1.08447,0.79543,0.68771,0.79625,0.62496,0.76037,0.81979,1.00105,5.05e-05,5.05e-05,5.05e-05
52,650.769,0.85108,0.90386,1.08924,0.75412,0.70811,0.78746,0.60885,0.79409,0.84627,0.99841,4.951e-05,4.951e-05,4.951e-05
53,662.657,0.82112,0.90226,1.07607,0.79893,0.6621,0.78085,0.60203,0.78948,0.86169,1.00142,4.852e-05,4.852e-05,4.852e-05
54,677.325,0.81569,0.87889,1.08056,0.81833,0.66213,0.78219,0.61115,0.76703,0.85275,0.99629,4.753e-05,4.753e-05,4.753e-05
55,693.109,0.83377,0.86395,1.0715,0.81153,0.66596,0.7745,0.6058,0.76353,0.85194,0.99513,4.654e-05,4.654e-05,4.654e-05
56,702.574,0.7966,0.85011,1.05679,0.80308,0.65495,0.77671,0.59638,0.86009,0.88475,1.02626,4.555e-05,4.555e-05,4.555e-05
57,717.023,0.81007,0.85158,1.07603,0.80057,0.64058,0.77293,0.59741,0.82297,0.86262,1.01544,4.456e-05,4.456e-05,4.456e-05
58,729.735,0.82139,0.84588,1.05219,0.8283,0.66617,0.78298,0.6075,0.7861,0.83992,1.02126,4.357e-05,4.357e-05,4.357e-05
59,742.656,0.80091,0.85217,1.0691,0.76944,0.71196,0.79037,0.61161,0.79537,0.85358,1.02385,4.258e-05,4.258e-05,4.258e-05
60,752.003,0.80071,0.87025,1.07281,0.81225,0.63964,0.77603,0.60742,0.79612,0.92047,1.02654,4.159e-05,4.159e-05,4.159e-05
61,767.134,0.80783,0.85735,1.06116,0.83019,0.63103,0.77457,0.60613,0.79392,0.91402,1.01685,4.06e-05,4.06e-05,4.06e-05
62,778.762,0.81682,0.84638,1.06242,0.80852,0.66946,0.78279,0.60838,0.78191,0.85488,1.00395,3.961e-05,3.961e-05,3.961e-05
63,790.967,0.80843,0.83152,1.06731,0.76499,0.69281,0.791,0.61746,0.78419,0.83526,1.00081,3.862e-05,3.862e-05,3.862e-05
64,803.173,0.81485,0.8285,1.06542,0.81948,0.69735,0.80286,0.62387,0.76267,0.80686,1.01223,3.763e-05,3.763e-05,3.763e-05
65,817.776,0.80092,0.8274,1.0595,0.76877,0.71669,0.79903,0.6217,0.78303,0.82357,1.00456,3.664e-05,3.664e-05,3.664e-05
66,829.838,0.82146,0.85522,1.06518,0.84247,0.67048,0.79066,0.61077,0.84573,0.86032,1.04287,3.565e-05,3.565e-05,3.565e-05
67,841.442,0.80435,0.83616,1.04443,0.85635,0.63434,0.78201,0.6147,0.78518,0.84717,1.02179,3.466e-05,3.466e-05,3.466e-05
68,852.893,0.7999,0.84714,1.06192,0.77614,0.69948,0.78596,0.60797,0.83478,0.84986,1.07811,3.367e-05,3.367e-05,3.367e-05
69,868.433,0.78979,0.81947,1.0589,0.78084,0.71939,0.78635,0.6127,0.85058,0.85784,1.07576,3.268e-05,3.268e-05,3.268e-05
70,880.168,0.78741,0.81202,1.05624,0.8152,0.70405,0.79486,0.61802,0.79506,0.83453,1.05252,3.169e-05,3.169e-05,3.169e-05
71,891.576,0.77455,0.7877,1.05064,0.83619,0.68979,0.79197,0.61891,0.80606,0.84612,1.04872,3.07e-05,3.07e-05,3.07e-05
