epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.9551,1.55477,3.35025,1.55239,0.00359,0.49498,0.03913,0.01873,2.14558,3.46113,2.02158,0.08416,0.00016,0.00016
2,36.1146,1.24792,2.22726,1.3567,0.01262,0.64288,0.1702,0.10086,1.32749,3.4233,1.4303,0.0673267,0.000326733,0.000326733
3,49.0214,1.17432,1.81686,1.34692,0.73901,0.32143,0.37798,0.25387,1.24099,2.52651,1.40887,0.0504901,0.0004901,0.0004901
4,63.1704,1.1595,1.65802,1.33751,0.50954,0.41096,0.41156,0.25393,1.31102,1.90497,1.46202,0.0336501,0.000650101,0.000650101
5,76.7073,1.15366,1.55856,1.3097,0.50314,0.46822,0.45964,0.28118,1.23845,1.94693,1.3743,0.0168067,0.000806736,0.000806736
6,90.2834,1.164,1.5587,1.29546,0.39647,0.33097,0.28372,0.18226,1.40011,2.56581,1.53671,0.0009505,0.0009505,0.0009505
7,101.226,1.1327,1.45985,1.29679,0.53957,0.52937,0.5273,0.35225,1.10491,1.62095,1.34976,0.0009406,0.0009406,0.0009406
8,115.757,1.12109,1.40363,1.29982,0.63567,0.3395,0.38393,0.24521,1.1121,2.79158,1.34742,0.0009307,0.0009307,0.0009307
9,131.231,1.14414,1.41211,1.28734,0.62291,0.46669,0.51139,0.35591,1.11535,1.86845,1.4208,0.0009208,0.0009208,0.0009208
10,142.288,1.08733,1.37539,1.2915,0.55521,0.52143,0.49349,0.29985,1.26581,1.88176,1.4156,0.0009109,0.0009109,0.0009109
11,155.605,1.10047,1.33926,1.2652,0.68052,0.51603,0.58819,0.39288,1.08842,1.46036,1.30022,0.000901,0.000901,0.000901
12,168.184,1.06239,1.24676,1.25964,0.54175,0.5908,0.56085,0.39776,1.15124,1.3375,1.33446,0.0008911,0.0008911,0.0008911
13,183.644,1.07544,1.22542,1.22916,0.63918,0.53059,0.53723,0.3633,1.23253,1.4985,1.39963,0.0008812,0.0008812,0.0008812
14,195.701,1.04166,1.24974,1.22095,0.68084,0.61209,0.66648,0.47521,0.94966,1.30352,1.2453,0.0008713,0.0008713,0.0008713
15,211.578,1.05477,1.20443,1.23176,0.62412,0.59867,0.61238,0.40456,1.09211,1.26887,1.33204,0.0008614,0.0008614,0.0008614
16,222.727,1.01112,1.11407,1.22189,0.66969,0.5459,0.60765,0.41697,1.12648,1.26302,1.27095,0.0008515,0.0008515,0.0008515
17,235.837,1.01935,1.08763,1.21071,0.54859,0.50554,0.53604,0.37938,1.07372,1.43299,1.27939,0.0008416,0.0008416,0.0008416
18,249.169,1.03043,1.1179,1.22253,0.58099,0.5756,0.53156,0.35513,1.10933,1.52662,1.31409,0.0008317,0.0008317,0.0008317
19,263.793,1.00559,1.12542,1.21721,0.73432,0.4981,0.60211,0.41763,1.08909,1.37872,1.24723,0.0008218,0.0008218,0.0008218
20,277.536,0.97306,1.04891,1.19816,0.68211,0.64173,0.67079,0.47555,1.03318,1.19798,1.26871,0.0008119,0.0008119,0.0008119
21,289.13,0.99189,1.07467,1.20308,0.61294,0.60751,0.6271,0.43428,1.07891,1.3078,1.25089,0.000802,0.000802,0.000802
22,303.081,1.00534,1.07121,1.20944,0.77531,0.62904,0.71918,0.46991,1.23231,1.10619,1.32851,0.0007921,0.0007921,0.0007921
23,314.544,0.97425,0.99189,1.18237,0.71663,0.64507,0.70028,0.4456,1.31428,1.23564,1.35407,0.0007822,0.0007822,0.0007822
24,327.77,0.96742,1.04525,1.19632,0.7985,0.62647,0.70968,0.46032,1.24665,1.1546,1.29959,0.0007723,0.0007723,0.0007723
25,341.875,0.97615,0.98528,1.19972,0.77764,0.62993,0.72047,0.51478,1.07654,1.02545,1.26711,0.0007624,0.0007624,0.0007624
26,355.146,0.92814,0.95455,1.14629,0.77833,0.57409,0.6509,0.44427,1.08849,1.19608,1.23162,0.0007525,0.0007525,0.0007525
27,371.205,0.94364,0.96893,1.16365,0.67993,0.59626,0.65757,0.45768,1.00936,1.2054,1.17838,0.0007426,0.0007426,0.0007426
28,383.575,0.93302,0.9359,1.16616,0.59744,0.64599,0.61995,0.44306,1.02218,1.16772,1.2414,0.0007327,0.0007327,0.0007327
29,397.6,0.94126,0.939,1.1763,0.76527,0.6205,0.69668,0.50992,1.06072,1.05317,1.24094,0.0007228,0.0007228,0.0007228
30,408.979,0.91291,0.89231,1.16464,0.72474,0.6178,0.7165,0.51593,1.00596,1.04934,1.18318,0.0007129,0.0007129,0.0007129
31,422.86,0.89767,0.88555,1.15123,0.69448,0.67948,0.71479,0.50624,1.0659,1.07625,1.21933,0.000703,0.000703,0.000703
32,436.783,0.9088,0.88584,1.13888,0.6791,0.55842,0.6482,0.44636,1.13345,1.44664,1.25264,0.0006931,0.0006931,0.0006931
33,451.362,0.90059,0.86941,1.14063,0.75762,0.6581,0.72181,0.51347,1.03378,1.048,1.25309,0.0006832,0.0006832,0.0006832
34,464.156,0.89382,0.91051,1.14179,0.68211,0.64909,0.69737,0.50283,0.95377,1.07672,1.20851,0.0006733,0.0006733,0.0006733
35,476.568,0.91176,0.91239,1.14873,0.65985,0.72887,0.70413,0.51178,0.88596,0.9915,1.19141,0.0006634,0.0006634,0.0006634
36,489.166,0.86107,0.8657,1.119,0.78067,0.63052,0.73069,0.52547,1.06698,1.06163,1.26394,0.0006535,0.0006535,0.0006535
37,502.012,0.89789,0.88249,1.13725,0.73597,0.61863,0.69496,0.46382,1.19819,1.15894,1.29386,0.0006436,0.0006436,0.0006436
38,514.958,0.88016,0.85279,1.12052,0.73188,0.66801,0.72638,0.5001,1.08464,1.0213,1.23519,0.0006337,0.0006337,0.0006337
39,527.838,0.90422,0.87199,1.15441,0.71785,0.681,0.74702,0.53063,1.05926,0.95535,1.25856,0.0006238,0.0006238,0.0006238
40,540.276,0.86554,0.80405,1.11232,0.64513,0.73359,0.73524,0.52378,1.03043,0.91046,1.20848,0.0006139,0.0006139,0.0006139
41,555.522,0.84939,0.78831,1.09809,0.73448,0.6744,0.75359,0.541,1.01557,0.95127,1.19589,0.000604,0.000604,0.000604
42,567.508,0.85426,0.80601,1.10375,0.72476,0.64068,0.70341,0.50635,0.99436,1.02811,1.19049,0.0005941,0.0005941,0.0005941
43,582.91,0.8562,0.81247,1.10502,0.74484,0.60927,0.71564,0.5227,0.98001,0.9981,1.18605,0.0005842,0.0005842,0.0005842
44,594.787,0.82347,0.77026,1.08659,0.79696,0.66007,0.75565,0.56573,0.94389,0.99932,1.16838,0.0005743,0.0005743,0.0005743
45,609.57,0.83951,0.77159,1.10703,0.83981,0.6537,0.74631,0.54472,1.01237,0.94884,1.21049,0.0005644,0.0005644,0.0005644
46,622.399,0.81504,0.70763,1.07709,0.71116,0.71314,0.7429,0.52346,1.14583,0.96323,1.25396,0.0005545,0.0005545,0.0005545
47,637.384,0.83596,0.76109,1.10248,0.73052,0.68409,0.74502,0.54818,0.95991,0.94303,1.17827,0.0005446,0.0005446,0.0005446
48,648.984,0.8247,0.74864,1.09683,0.79581,0.7242,0.78653,0.55984,1.02536,0.88841,1.18312,0.0005347,0.0005347,0.0005347
49,664.647,0.80207,0.73173,1.0765,0.80284,0.70405,0.79309,0.5516,1.06376,0.86458,1.18603,0.0005248,0.0005248,0.0005248
50,677.929,0.81235,0.73486,1.08286,0.8271,0.65033,0.7738,0.56463,0.97275,0.90755,1.13989,0.0005149,0.0005149,0.0005149
51,692.061,0.81888,0.71775,1.07843,0.81439,0.66859,0.74962,0.54121,0.98721,0.87759,1.19237,0.000505,0.000505,0.000505
52,703.026,0.82829,0.73869,1.09597,0.74664,0.70785,0.76455,0.542,0.98715,0.92447,1.22287,0.0004951,0.0004951,0.0004951
53,718.642,0.78873,0.72991,1.079,0.75539,0.6985,0.76089,0.53906,1.02243,0.90671,1.21309,0.0004852,0.0004852,0.0004852
54,732.152,0.78359,0.69554,1.08052,0.79999,0.69552,0.77505,0.57056,1.0013,0.9548,1.1502,0.0004753,0.0004753,0.0004753
55,748.316,0.7983,0.69138,1.07576,0.83346,0.68604,0.78203,0.56709,1.01226,0.95194,1.20671,0.0004654,0.0004654,0.0004654
56,760.934,0.77097,0.67559,1.05313,0.71918,0.73855,0.79619,0.59076,0.9367,0.88489,1.15752,0.0004555,0.0004555,0.0004555
57,775.34,0.79078,0.68332,1.08246,0.77075,0.70686,0.75527,0.54291,1.02432,0.95485,1.2055,0.0004456,0.0004456,0.0004456
58,786.915,0.77167,0.67135,1.04875,0.83973,0.6898,0.77357,0.55179,0.97678,0.85713,1.18661,0.0004357,0.0004357,0.0004357
59,800.654,0.77435,0.68786,1.06746,0.77527,0.69791,0.76315,0.54954,0.9961,0.90945,1.20701,0.0004258,0.0004258,0.0004258
60,813.436,0.78498,0.6959,1.07274,0.80547,0.67286,0.77559,0.57612,0.94838,0.83845,1.19352,0.0004159,0.0004159,0.0004159
61,826.351,0.78358,0.68076,1.0666,0.82235,0.64985,0.7716,0.56449,1.02941,0.89335,1.19421,0.000406,0.000406,0.000406
62,839.759,0.77415,0.67545,1.05836,0.84131,0.68185,0.78616,0.5695,1.03215,0.86328,1.19036,0.0003961,0.0003961,0.0003961
63,852.727,0.76413,0.64229,1.0702,0.78676,0.71464,0.7783,0.58105,0.95027,0.81532,1.18005,0.0003862,0.0003862,0.0003862
64,866.594,0.7756,0.65817,1.06628,0.77878,0.72309,0.78561,0.57928,1.00999,0.87232,1.19122,0.0003763,0.0003763,0.0003763
65,879.457,0.76811,0.66097,1.05505,0.78533,0.70247,0.78124,0.5733,0.98937,0.88384,1.18329,0.0003664,0.0003664,0.0003664
66,891.635,0.776,0.65769,1.05464,0.7549,0.68224,0.73423,0.52216,1.08996,1.03116,1.27916,0.0003565,0.0003565,0.0003565
67,904.974,0.75932,0.64483,1.04285,0.76438,0.70366,0.75636,0.54704,1.067,0.90622,1.23769,0.0003466,0.0003466,0.0003466
68,918.3,0.75308,0.63926,1.04911,0.77437,0.68873,0.76078,0.55265,1.07608,0.96479,1.25176,0.0003367,0.0003367,0.0003367
69,934.111,0.73832,0.62324,1.0464,0.69225,0.75485,0.76378,0.54782,1.07911,0.8912,1.2614,0.0003268,0.0003268,0.0003268
70,946.056,0.74432,0.62117,1.04603,0.74845,0.67303,0.75602,0.54134,1.02108,0.91053,1.23,0.0003169,0.0003169,0.0003169
71,959.072,0.72562,0.60758,1.03771,0.74848,0.71896,0.7733,0.56572,0.97781,0.83805,1.18628,0.000307,0.000307,0.000307
