epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.5218,1.48175,3.30113,1.55178,0.00237,0.39051,0.02809,0.00914,2.66074,4.16891,2.73105,0.084016,1.6e-05,1.6e-05
2,33.0817,1.12477,2.49483,1.29094,0.00295,0.46997,0.07425,0.0324,1.95216,3.81642,2.33061,0.0670327,3.26733e-05,3.26733e-05
3,44.6874,1.03103,2.16758,1.24595,0.00426,0.63178,0.18922,0.11457,1.18186,3.45055,1.37404,0.050049,4.901e-05,4.901e-05
4,56.1477,1.05225,2.04148,1.2732,0.00905,0.6713,0.25026,0.18317,0.92608,2.94598,1.14699,0.033065,6.50101e-05,6.50101e-05
5,69.3254,0.98422,1.86602,1.22058,0.61101,0.27784,0.37559,0.2832,0.8973,2.49246,1.1315,0.0160807,8.06736e-05,8.06736e-05
6,80.807,0.99659,1.68566,1.21585,0.63157,0.46052,0.49335,0.37803,0.89559,2.05616,1.15126,9.505e-05,9.505e-05,9.505e-05
7,90.7814,0.94863,1.53981,1.19747,0.58029,0.46519,0.5206,0.39359,0.8822,1.87862,1.16093,9.406e-05,9.406e-05,9.406e-05
8,102.903,0.93156,1.44882,1.18305,0.60638,0.53795,0.58848,0.45353,0.86428,1.36188,1.11293,9.307e-05,9.307e-05,9.307e-05
9,117.658,0.92897,1.37308,1.1816,0.62071,0.60136,0.61868,0.48271,0.82313,1.23619,1.07755,9.208e-05,9.208e-05,9.208e-05
10,128.372,0.89816,1.31854,1.17943,0.6334,0.6284,0.64562,0.48716,0.8583,1.20631,1.1064,9.109e-05,9.109e-05,9.109e-05
11,139.853,0.89864,1.26192,1.15204,0.62853,0.65439,0.6663,0.5103,0.81442,1.11454,1.11482,9.01e-05,9.01e-05,9.01e-05
12,151.603,0.88912,1.24085,1.16408,0.71494,0.59406,0.67519,0.52199,0.8274,1.13338,1.10722,8.911e-05,8.911e-05,8.911e-05
13,164.316,0.86126,1.20248,1.11198,0.72593,0.56023,0.64624,0.49193,0.87221,1.26884,1.13104,8.812e-05,8.812e-05,8.812e-05
14,175.772,0.87209,1.17104,1.1274,0.70389,0.62833,0.70164,0.52415,0.87811,1.12591,1.07476,8.713e-05,8.713e-05,8.713e-05
15,190.562,0.80829,1.10779,1.10772,0.69737,0.64685,0.69418,0.5365,0.8273,1.07286,1.11864,8.614e-05,8.614e-05,8.614e-05
16,200.715,0.80752,1.1058,1.10933,0.64745,0.59766,0.66756,0.51131,0.8462,1.19761,1.08702,8.515e-05,8.515e-05,8.515e-05
17,212.905,0.82206,1.07516,1.1198,0.73677,0.58747,0.70149,0.53682,0.81976,1.09093,1.10404,8.416e-05,8.416e-05,8.416e-05
18,225.538,0.81293,1.03829,1.10684,0.76276,0.56829,0.70529,0.52741,0.88665,1.15318,1.09251,8.317e-05,8.317e-05,8.317e-05
19,239.456,0.80891,1.04524,1.11051,0.761,0.60816,0.71758,0.55755,0.79631,1.01041,1.08287,8.218e-05,8.218e-05,8.218e-05
20,251.585,0.77162,0.95068,1.08987,0.76813,0.65287,0.72507,0.54909,0.82273,1.01932,1.11487,8.119e-05,8.119e-05,8.119e-05
21,262.046,0.7869,0.95593,1.10555,0.69803,0.6722,0.70809,0.5358,0.85144,1.04429,1.11261,8.02e-05,8.02e-05,8.02e-05
22,273.523,0.80554,0.96327,1.1095,0.69794,0.68143,0.71923,0.53829,0.87587,1.04311,1.10793,7.921e-05,7.921e-05,7.921e-05
23,287.393,0.78484,0.90795,1.09051,0.78914,0.61574,0.72312,0.53757,0.86884,1.02044,1.1301,7.822e-05,7.822e-05,7.822e-05
24,298.964,0.80454,0.947,1.09469,0.7482,0.66524,0.72868,0.54637,0.85686,1.00708,1.09017,7.723e-05,7.723e-05,7.723e-05
25,311.309,0.79036,0.92776,1.09619,0.74146,0.65814,0.69531,0.5248,0.88518,1.01214,1.15944,7.624e-05,7.624e-05,7.624e-05
26,325.053,0.77739,0.90338,1.07319,0.72078,0.65542,0.69127,0.51826,0.87607,1.0554,1.11915,7.525e-05,7.525e-05,7.525e-05
27,339.578,0.78429,0.89118,1.08583,0.68331,0.67834,0.71754,0.54199,0.80736,1.00814,1.08481,7.426e-05,7.426e-05,7.426e-05
28,349.79,0.76505,0.8674,1.06427,0.73621,0.66133,0.71403,0.54046,0.83455,1.00574,1.10755,7.327e-05,7.327e-05,7.327e-05
29,363.049,0.74944,0.83068,1.08655,0.77317,0.65543,0.71294,0.54707,0.85131,0.98997,1.12312,7.228e-05,7.228e-05,7.228e-05
30,373.886,0.73062,0.82994,1.06705,0.78389,0.63866,0.73051,0.55247,0.86078,1.0043,1.12656,7.129e-05,7.129e-05,7.129e-05
31,388.299,0.74284,0.81845,1.06167,0.79185,0.63827,0.7144,0.53182,0.85136,1.00596,1.12575,7.03e-05,7.03e-05,7.03e-05
32,400.006,0.73492,0.80096,1.05886,0.76393,0.64746,0.73877,0.55843,0.83824,0.98313,1.06129,6.931e-05,6.931e-05,6.931e-05
33,411.472,0.74308,0.80883,1.05983,0.70141,0.66898,0.72968,0.55809,0.81106,1.0141,1.05513,6.832e-05,6.832e-05,6.832e-05
34,423.13,0.73031,0.80351,1.05409,0.80347,0.63997,0.73961,0.55307,0.82244,0.98484,1.04961,6.733e-05,6.733e-05,6.733e-05
35,434.819,0.72306,0.80944,1.06715,0.76114,0.67981,0.74347,0.55651,0.80786,0.95278,1.07446,6.634e-05,6.634e-05,6.634e-05
