epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.2528,1.76624,3.30386,1.80571,0.0037,0.47934,0.02814,0.00988,2.1331,3.70036,2.32879,0.08416,0.00016,0.00016
2,34.6219,1.35329,2.20708,1.48398,0.00627,0.29017,0.04325,0.00947,2.47361,4.13279,3.64839,0.0673278,0.000327822,0.000327822
3,45.5965,1.28788,1.80291,1.4645,0.37528,0.2012,0.22371,0.08555,2.3191,3.2646,2.72764,0.0504934,0.0004934,0.0004934
4,57.7898,1.2918,1.6393,1.44233,0.6913,0.33121,0.44803,0.21754,1.85732,2.2026,1.84983,0.0336567,0.000656734,0.000656734
5,69.9084,1.27072,1.54391,1.42856,0.52777,0.4575,0.52239,0.23713,1.88602,2.24179,1.89005,0.0168178,0.000817824,0.000817824
6,81.8613,1.29771,1.55308,1.46418,0.49055,0.48719,0.41031,0.20028,1.74345,2.81927,1.7988,0.000967,0.000967,0.000967
7,93.5985,1.27763,1.45378,1.4377,0.63826,0.48762,0.5127,0.2655,1.62318,2.08363,1.60859,0.0009604,0.0009604,0.0009604
8,105.693,1.23235,1.37689,1.39877,0.59907,0.34448,0.39057,0.16207,2.20355,2.3453,2.36683,0.0009538,0.0009538,0.0009538
9,119.495,1.25,1.36867,1.40364,0.47897,0.30739,0.28213,0.11776,2.2797,3.08988,2.3762,0.0009472,0.0009472,0.0009472
10,129.937,1.2386,1.34771,1.41934,0.52574,0.58486,0.52913,0.29598,1.53991,1.67227,1.57397,0.0009406,0.0009406,0.0009406
11,142.049,1.22406,1.30541,1.39737,0.6284,0.44972,0.50243,0.27832,1.61622,1.59758,1.68667,0.000934,0.000934,0.000934
12,153.89,1.19818,1.28929,1.38254,0.49735,0.52891,0.5049,0.2759,1.72811,1.55934,1.80155,0.0009274,0.0009274,0.0009274
13,167.175,1.1816,1.26695,1.34908,0.59283,0.58531,0.52177,0.2791,1.56135,1.58272,1.59953,0.0009208,0.0009208,0.0009208
14,178.491,1.13736,1.26207,1.34065,0.52209,0.48753,0.52745,0.27655,1.58958,1.52842,1.57745,0.0009142,0.0009142,0.0009142
15,192.573,1.11225,1.16191,1.32752,0.75287,0.51591,0.62511,0.33464,1.51351,1.4659,1.5298,0.0009076,0.0009076,0.0009076
16,203.525,1.1222,1.16989,1.33723,0.74162,0.63729,0.70827,0.36183,1.59546,1.26418,1.59083,0.000901,0.000901,0.000901
17,215.631,1.1013,1.16803,1.32155,0.66422,0.59926,0.63242,0.36555,1.38077,1.35032,1.46348,0.0008944,0.0008944,0.0008944
18,228.102,1.10248,1.12688,1.31509,0.54526,0.52065,0.52787,0.31554,1.37578,1.50052,1.41846,0.0008878,0.0008878,0.0008878
19,240.921,1.12421,1.15981,1.32629,0.75055,0.51673,0.64081,0.38159,1.34414,1.31037,1.37987,0.0008812,0.0008812,0.0008812
20,253.074,1.10305,1.10452,1.32624,0.69524,0.56333,0.66285,0.4179,1.29163,1.23642,1.37862,0.0008746,0.0008746,0.0008746
21,263.837,1.1092,1.10072,1.32948,0.63256,0.62129,0.64764,0.3844,1.41285,1.2361,1.45345,0.000868,0.000868,0.000868
22,275.755,1.14183,1.10632,1.34436,0.74382,0.62245,0.70084,0.43289,1.24622,1.16951,1.35338,0.0008614,0.0008614,0.0008614
23,288.441,1.05533,1.03418,1.2893,0.76659,0.62462,0.72293,0.48701,1.15143,1.11592,1.27122,0.0008548,0.0008548,0.0008548
24,300.29,1.09488,1.07163,1.30231,0.79613,0.59405,0.71759,0.46005,1.19464,1.1131,1.33269,0.0008482,0.0008482,0.0008482
25,313.035,1.07701,1.04646,1.30952,0.77658,0.65355,0.75126,0.45528,1.36767,1.01975,1.41894,0.0008416,0.0008416,0.0008416
26,326.602,1.06457,1.0152,1.2755,0.7245,0.69746,0.72387,0.45093,1.24433,1.14042,1.33214,0.000835,0.000835,0.000835
27,342.091,1.08297,1.0005,1.29901,0.76232,0.61077,0.7203,0.50179,1.09588,1.10187,1.25402,0.0008284,0.0008284,0.0008284
28,352.945,1.05142,0.97097,1.27007,0.80066,0.62711,0.72711,0.46542,1.19061,1.02053,1.2897,0.0008218,0.0008218,0.0008218
29,365.638,1.05734,0.97859,1.2912,0.70052,0.65785,0.73322,0.47845,1.24776,1.03503,1.29057,0.0008152,0.0008152,0.0008152
30,377.157,1.04326,0.98741,1.27653,0.7626,0.64374,0.70978,0.4879,1.09719,1.03291,1.21069,0.0008086,0.0008086,0.0008086
31,391.516,1.0724,0.98118,1.28551,0.75438,0.671,0.75659,0.52223,1.06431,0.92743,1.19648,0.000802,0.000802,0.000802
32,402.363,1.0348,0.9503,1.26099,0.7367,0.62261,0.71286,0.40008,1.43779,1.11796,1.42298,0.0007954,0.0007954,0.0007954
33,414.502,1.03381,0.94702,1.25651,0.74417,0.69165,0.73163,0.43202,1.31339,1.09241,1.32243,0.0007888,0.0007888,0.0007888
34,426.946,1.00166,0.92382,1.23423,0.71517,0.617,0.68114,0.41977,1.30791,1.08872,1.30549,0.0007822,0.0007822,0.0007822
35,438.07,1.02207,0.94333,1.27084,0.77692,0.6439,0.70573,0.49359,1.01638,1.04899,1.22072,0.0007756,0.0007756,0.0007756
36,449.893,1.00913,0.94897,1.25172,0.83275,0.61033,0.73791,0.51453,1.05823,0.91165,1.24413,0.000769,0.000769,0.000769
37,461.827,0.9959,0.91584,1.24771,0.7575,0.70213,0.78068,0.53339,1.07258,0.92028,1.22103,0.0007624,0.0007624,0.0007624
38,472.629,1.03259,0.93723,1.24893,0.79062,0.62181,0.73696,0.51503,1.03322,0.96776,1.21953,0.0007558,0.0007558,0.0007558
39,485.829,1.00293,0.91825,1.25234,0.75595,0.664,0.76177,0.53505,0.99078,0.98072,1.20604,0.0007492,0.0007492,0.0007492
40,498.236,0.98043,0.8776,1.22685,0.71059,0.70664,0.74985,0.49895,1.18477,0.98573,1.29971,0.0007426,0.0007426,0.0007426
41,510.316,1.00067,0.87794,1.23203,0.73505,0.64567,0.74363,0.45213,1.46793,1.07528,1.48728,0.000736,0.000736,0.000736
42,522.273,0.98515,0.8494,1.23952,0.73299,0.6902,0.76443,0.49024,1.27016,0.98595,1.28483,0.0007294,0.0007294,0.0007294
43,536.638,0.98507,0.84755,1.223,0.79797,0.64738,0.74153,0.49076,1.21515,1.01186,1.27909,0.0007228,0.0007228,0.0007228
44,547.917,0.93692,0.81665,1.19508,0.68548,0.72366,0.76342,0.50281,1.17709,0.92866,1.30411,0.0007162,0.0007162,0.0007162
45,560.216,0.96337,0.82457,1.21808,0.76289,0.65145,0.75984,0.47804,1.26708,0.99298,1.36537,0.0007096,0.0007096,0.0007096
46,571.695,0.97898,0.85045,1.21728,0.7545,0.64785,0.72945,0.45238,1.30504,0.98366,1.36318,0.000703,0.000703,0.000703
47,585.237,0.96439,0.85148,1.22378,0.76785,0.69185,0.77142,0.53589,0.99414,0.88953,1.21184,0.0006964,0.0006964,0.0006964
48,596.499,0.9518,0.82101,1.20648,0.81647,0.66931,0.77499,0.5518,0.9499,0.95777,1.12602,0.0006898,0.0006898,0.0006898
49,610.988,0.96852,0.81331,1.21714,0.72781,0.69746,0.76455,0.5357,1.00574,0.93832,1.23789,0.0006832,0.0006832,0.0006832
50,622.37,0.98147,0.82571,1.23874,0.78093,0.66671,0.78114,0.54839,1.04062,0.92022,1.1967,0.0006766,0.0006766,0.0006766
51,636.626,0.95373,0.80569,1.20154,0.66685,0.75696,0.76416,0.52344,1.01277,0.94586,1.16382,0.00067,0.00067,0.00067
52,647.227,0.97669,0.81361,1.22288,0.79074,0.68081,0.76112,0.54548,0.93056,0.93275,1.15733,0.0006634,0.0006634,0.0006634
53,660.871,0.94232,0.80679,1.20116,0.70544,0.69963,0.73849,0.50369,1.07681,1.0937,1.19958,0.0006568,0.0006568,0.0006568
54,674.301,0.93386,0.8236,1.20337,0.7391,0.69837,0.75161,0.48027,1.19893,0.95911,1.26294,0.0006502,0.0006502,0.0006502
55,689.537,0.9392,0.78748,1.19029,0.80856,0.69989,0.77398,0.47948,1.20486,0.95409,1.26559,0.0006436,0.0006436,0.0006436
56,699.704,0.93609,0.78942,1.19514,0.75328,0.67853,0.77839,0.5396,1.06245,0.88145,1.17273,0.000637,0.000637,0.000637
57,713.462,0.92832,0.77556,1.20388,0.84329,0.67504,0.79469,0.53468,1.08565,0.86136,1.1753,0.0006304,0.0006304,0.0006304
58,724.878,0.913,0.74051,1.15827,0.73148,0.71791,0.79828,0.56081,1.07696,0.87212,1.202,0.0006238,0.0006238,0.0006238
59,737.001,0.93423,0.76528,1.17276,0.71708,0.76368,0.80074,0.56219,1.0073,0.83782,1.207,0.0006172,0.0006172,0.0006172
60,747.669,0.91771,0.75573,1.1828,0.69476,0.7096,0.78641,0.54238,1.11409,0.94753,1.24384,0.0006106,0.0006106,0.0006106
61,761.478,0.94428,0.76154,1.18969,0.82584,0.68089,0.81003,0.50859,1.28607,0.95976,1.29625,0.000604,0.000604,0.000604
62,773.518,0.92931,0.75576,1.18608,0.74799,0.72324,0.78045,0.54948,1.03961,0.95027,1.18606,0.0005974,0.0005974,0.0005974
63,785.343,0.95014,0.76421,1.20582,0.78527,0.74171,0.79546,0.57131,0.87887,0.91803,1.07853,0.0005908,0.0005908,0.0005908
64,797.339,0.92692,0.74617,1.18718,0.78975,0.71656,0.75023,0.52984,0.99792,0.92054,1.1632,0.0005842,0.0005842,0.0005842
65,810.42,0.91099,0.7329,1.172,0.78811,0.70379,0.79776,0.54662,1.09077,0.86841,1.20406,0.0005776,0.0005776,0.0005776
66,821.374,0.90989,0.74248,1.17559,0.74861,0.74197,0.78125,0.53925,1.00861,0.85028,1.14027,0.000571,0.000571,0.000571
67,832.985,0.92899,0.74475,1.18576,0.7729,0.72255,0.76991,0.52519,1.14294,1.00576,1.21358,0.0005644,0.0005644,0.0005644
