epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,161.166,1.40356,3.17806,1.58239,0.00687,0.67593,0.24004,0.17992,0.92027,3.32384,1.11709,0.00022864,0.00022864,0.00022864
2,300.45,1.04517,2.11174,1.33095,0.82444,0.14331,0.43389,0.28129,1.04961,3.09849,1.23053,0.000466901,0.000466901,0.000466901
3,436.695,1.09498,1.93573,1.35244,0.62742,0.38506,0.45234,0.31839,1.06009,2.64463,1.35501,0.000700353,0.000700353,0.000700353
4,561.183,1.12179,1.8321,1.34887,0.67417,0.46145,0.53909,0.36907,1.13348,2.14084,1.33963,0.000928994,0.000928994,0.000928994
5,682.149,1.07771,1.69531,1.30305,0.54634,0.38909,0.42265,0.24715,1.36346,2.5291,1.54316,0.00115283,0.00115283,0.00115283
6,805.818,1.09871,1.65623,1.3404,0.62421,0.40512,0.45939,0.27918,1.1219,3.31944,1.40348,0.00135826,0.00135826,0.00135826
7,929.633,1.10655,1.58378,1.33711,0.43771,0.44727,0.38036,0.23431,1.38408,2.25476,1.55017,0.00134412,0.00134412,0.00134412
8,1056.58,1.11331,1.54577,1.35122,0.55442,0.30597,0.3554,0.21618,1.20393,2.44971,1.44799,0.00132997,0.00132997,0.00132997
9,1179.06,1.07905,1.52608,1.33088,0.3092,0.30622,0.23047,0.10721,1.92641,3.33088,2.24427,0.00131582,0.00131582,0.00131582
10,1302.11,1.04369,1.39635,1.30018,0.58612,0.44768,0.48976,0.31406,1.22351,2.17984,1.48258,0.00130168,0.00130168,0.00130168
11,1422.12,1.04881,1.35518,1.30712,0.5582,0.52958,0.55957,0.36128,1.18693,1.99246,1.38505,0.00128753,0.00128753,0.00128753
12,1546.99,1.07767,1.36852,1.32482,0.62769,0.51284,0.52988,0.36754,1.12617,2.62233,1.35887,0.00127338,0.00127338,0.00127338
13,1665.36,1.01186,1.27673,1.27644,0.6444,0.40783,0.47331,0.3238,1.14516,2.21955,1.39914,0.00125923,0.00125923,0.00125923
