epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.9294,1.46296,3.74315,1.65555,0.00228,0.45047,0.065,0.02222,2.56034,3.73619,2.48673,0.084016,1.6e-05,1.6e-05
2,32.59,1.02538,2.62278,1.27249,0.00177,0.24632,0.02049,0.0064,2.67724,4.27428,3.7504,0.0670327,3.26733e-05,3.26733e-05
3,44.311,0.99815,2.19455,1.26568,0.06643,0.35034,0.09143,0.04341,1.6028,4.0985,1.84571,0.050049,4.901e-05,4.901e-05
4,55.9961,0.94741,1.96469,1.23268,0.12034,0.6116,0.26309,0.18248,1.0798,3.42864,1.28714,0.033065,6.50101e-05,6.50101e-05
5,68.1394,0.8686,1.78918,1.18643,0.62072,0.28366,0.37208,0.28349,0.92875,2.76212,1.14354,0.0160807,8.06736e-05,8.06736e-05
6,79.5502,0.86047,1.59204,1.17323,0.67341,0.4097,0.50176,0.37333,0.93612,2.38233,1.13474,9.505e-05,9.505e-05,9.505e-05
7,89.6992,0.84739,1.4791,1.14819,0.62712,0.4953,0.5893,0.44227,0.90649,1.90315,1.14084,9.406e-05,9.406e-05,9.406e-05
8,102.191,0.78875,1.34612,1.10917,0.68433,0.55541,0.63374,0.46175,0.9996,1.66466,1.15056,9.307e-05,9.307e-05,9.307e-05
9,116.347,0.81296,1.29159,1.1153,0.67942,0.56922,0.63881,0.47434,1.01445,1.50819,1.17196,9.208e-05,9.208e-05,9.208e-05
10,127.118,0.77087,1.22971,1.08305,0.75255,0.56436,0.65652,0.4726,0.98889,1.37657,1.13833,9.109e-05,9.109e-05,9.109e-05
11,138.445,0.76455,1.19026,1.08013,0.78511,0.56739,0.68147,0.48222,1.03222,1.31231,1.15514,9.01e-05,9.01e-05,9.01e-05
12,150.319,0.7558,1.14323,1.07141,0.79696,0.59776,0.69115,0.51399,0.95448,1.18238,1.13726,8.911e-05,8.911e-05,8.911e-05
