epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,327.113,1.08238,1.26586,1.33001,0.7912,0.59184,0.66713,0.40363,1.43578,1.29607,1.53725,0.0038615,0.0038615,0.0038615
25,340.077,1.04239,1.23836,1.30259,0.56927,0.58766,0.588,0.3761,1.12102,1.22251,1.29708,0.003812,0.003812,0.003812
26,354.286,1.02389,1.17845,1.28934,0.52313,0.54454,0.50955,0.33904,1.17208,1.50887,1.40456,0.0037625,0.0037625,0.0037625
27,370.843,1.02767,1.12958,1.28831,0.62421,0.59652,0.61942,0.44228,1.03786,1.14245,1.26879,0.003713,0.003713,0.003713
28,382.169,1.01645,1.09871,1.27983,0.59574,0.5194,0.49683,0.3419,1.08058,1.7046,1.37818,0.0036635,0.0036635,0.0036635
29,395.491,1.01931,1.10055,1.28877,0.70388,0.56382,0.63863,0.44997,1.02533,1.18439,1.30001,0.003614,0.003614,0.003614
30,407.632,0.97851,1.06556,1.26821,0.70298,0.6488,0.71535,0.53515,0.90263,1.0282,1.21823,0.0035645,0.0035645,0.0035645
31,423.583,1.00021,1.08009,1.27926,0.67076,0.59697,0.65003,0.42755,1.0768,1.21635,1.25343,0.003515,0.003515,0.003515
32,436.057,0.96987,1.06828,1.25185,0.78936,0.57411,0.69144,0.45809,1.14021,1.17633,1.36419,0.0034655,0.0034655,0.0034655
33,448.88,0.95537,1.0204,1.25615,0.65886,0.62724,0.6743,0.46545,1.09753,1.11108,1.28155,0.003416,0.003416,0.003416
34,461.242,0.91787,1.03426,1.22536,0.7055,0.6479,0.69581,0.48533,1.10441,1.1059,1.30514,0.0033665,0.0033665,0.0033665
35,475.195,0.92138,1.0267,1.23417,0.70308,0.57213,0.64011,0.43991,1.07495,1.20382,1.24751,0.003317,0.003317,0.003317
36,488.056,0.90002,1.01591,1.21637,0.69966,0.65669,0.73377,0.51115,1.09832,1.08237,1.28404,0.0032675,0.0032675,0.0032675
37,500.337,0.91847,0.99624,1.20515,0.73448,0.64177,0.71815,0.52353,0.90926,1.16319,1.153,0.003218,0.003218,0.003218
38,512.586,0.94052,1.00096,1.21263,0.78535,0.62914,0.71717,0.49167,1.10256,1.11059,1.27575,0.0031685,0.0031685,0.0031685
39,527.817,0.92485,0.97478,1.21907,0.73159,0.6514,0.71852,0.50462,1.06384,1.09582,1.24976,0.003119,0.003119,0.003119
40,540.814,0.92897,0.95694,1.21315,0.82587,0.58408,0.72457,0.5305,0.99274,0.96442,1.22187,0.0030695,0.0030695,0.0030695
41,552.942,0.8794,0.91862,1.18352,0.74909,0.65286,0.7465,0.54783,0.95247,1.0543,1.1732,0.00302,0.00302,0.00302
42,566.246,0.8872,0.94536,1.19736,0.71359,0.6924,0.74316,0.55789,0.91645,0.94751,1.13387,0.0029705,0.0029705,0.0029705
43,582.98,0.87937,0.92233,1.19055,0.70987,0.60257,0.69167,0.49172,1.02352,1.10221,1.21981,0.002921,0.002921,0.002921
44,595.047,0.87111,0.93657,1.18717,0.65211,0.68751,0.70477,0.52514,0.88133,0.93449,1.13754,0.0028715,0.0028715,0.0028715
45,607.879,0.86581,0.88867,1.18644,0.85486,0.64053,0.78136,0.58142,0.91404,0.86905,1.15448,0.002822,0.002822,0.002822
46,620.075,0.84729,0.86824,1.16043,0.79441,0.66213,0.74943,0.53667,1.03219,0.90762,1.24838,0.0027725,0.0027725,0.0027725
47,635.566,0.85297,0.89697,1.17839,0.75928,0.71409,0.75877,0.55783,0.94815,0.99318,1.20787,0.002723,0.002723,0.002723
48,650.233,0.85672,0.86696,1.18154,0.83074,0.68115,0.79746,0.57543,1.05179,0.8542,1.25706,0.0026735,0.0026735,0.0026735
49,664.324,0.83658,0.85108,1.15798,0.82344,0.65763,0.76107,0.56285,0.95458,0.92587,1.21051,0.002624,0.002624,0.002624
50,676.716,0.8622,0.86182,1.19144,0.80252,0.66643,0.76758,0.56834,0.96652,0.91327,1.17792,0.0025745,0.0025745,0.0025745
51,693.502,0.83758,0.83515,1.15994,0.76062,0.59408,0.71083,0.52069,1.01462,1.0104,1.19585,0.002525,0.002525,0.002525
52,704.847,0.84093,0.83607,1.17128,0.67181,0.55273,0.67169,0.47438,1.03463,1.09876,1.22109,0.0024755,0.0024755,0.0024755
53,718.2,0.8404,0.86021,1.16823,0.62617,0.4594,0.53645,0.3568,1.14082,1.20393,1.33553,0.002426,0.002426,0.002426
54,733.174,0.82697,0.85622,1.16067,0.70597,0.66227,0.71441,0.52239,0.96035,0.93242,1.2068,0.0023765,0.0023765,0.0023765
55,750.163,0.82106,0.82677,1.14972,0.8122,0.67243,0.77726,0.56445,1.03716,0.86841,1.22337,0.002327,0.002327,0.002327
56,761.006,0.8092,0.80399,1.1473,0.73721,0.74439,0.79132,0.55904,1.07399,0.84315,1.22026,0.0022775,0.0022775,0.0022775
57,775.61,0.83191,0.80694,1.16984,0.80871,0.71757,0.76555,0.5482,0.98945,0.86769,1.18495,0.002228,0.002228,0.002228
58,788.014,0.7925,0.77378,1.12196,0.78307,0.72878,0.78829,0.59077,0.89418,0.80416,1.14853,0.0021785,0.0021785,0.0021785
59,801.25,0.80451,0.78756,1.13914,0.73283,0.74885,0.77636,0.58042,0.88587,0.8333,1.15603,0.002129,0.002129,0.002129
60,813.569,0.79567,0.78447,1.1437,0.64382,0.71485,0.75189,0.57712,0.86974,0.8964,1.12639,0.0020795,0.0020795,0.0020795
61,827.43,0.78806,0.78122,1.12891,0.77194,0.73065,0.77109,0.59243,0.82059,0.8179,1.08601,0.00203,0.00203,0.00203
62,840.497,0.78466,0.78296,1.13841,0.74734,0.7225,0.79036,0.57596,1.00532,0.90031,1.17901,0.0019805,0.0019805,0.0019805
63,853.228,0.79541,0.77022,1.14355,0.80272,0.69088,0.81452,0.61324,0.83566,0.79968,1.08609,0.001931,0.001931,0.001931
64,866.322,0.79115,0.77929,1.12858,0.81206,0.67974,0.80511,0.59857,0.86452,0.80043,1.11325,0.0018815,0.0018815,0.0018815
65,880.717,0.77415,0.72293,1.12429,0.84345,0.65673,0.78786,0.58953,0.95593,0.86518,1.1552,0.001832,0.001832,0.001832
66,892.775,0.77508,0.7527,1.1176,0.81447,0.68652,0.80501,0.60226,0.96203,0.82882,1.20004,0.0017825,0.0017825,0.0017825
67,905.377,0.76354,0.72418,1.11507,0.72005,0.74453,0.7891,0.57608,1.05407,0.84359,1.22276,0.001733,0.001733,0.001733
68,919.125,0.78217,0.75711,1.12365,0.77335,0.75106,0.82285,0.60099,0.93819,0.78496,1.15034,0.0016835,0.0016835,0.0016835
69,934.082,0.75553,0.72155,1.12588,0.85941,0.69732,0.80959,0.62049,0.91968,0.80007,1.11997,0.001634,0.001634,0.001634
70,946.874,0.74331,0.70023,1.097,0.84543,0.71406,0.80706,0.5926,1.00847,0.82489,1.17372,0.0015845,0.0015845,0.0015845
71,959.636,0.73389,0.69199,1.10112,0.81526,0.71983,0.82223,0.61301,0.99603,0.79643,1.19321,0.001535,0.001535,0.001535
72,972.474,0.73776,0.68811,1.10342,0.85105,0.71792,0.81146,0.60929,0.92289,0.87212,1.12652,0.0014855,0.0014855,0.0014855
73,988.476,0.75592,0.69142,1.12134,0.82945,0.64889,0.77693,0.59358,0.90404,0.81659,1.13412,0.001436,0.001436,0.001436
74,1001.87,0.73016,0.69312,1.09892,0.72821,0.73334,0.76426,0.57334,0.82472,0.84297,1.14116,0.0013865,0.0013865,0.0013865
75,1014.74,0.73361,0.66545,1.08892,0.69552,0.72854,0.77606,0.57441,0.81441,0.82369,1.09337,0.001337,0.001337,0.001337
76,1026.67,0.70939,0.64317,1.08436,0.77929,0.75271,0.82147,0.62357,0.94067,0.7784,1.1697,0.0012875,0.0012875,0.0012875
77,1041.64,0.7279,0.67061,1.09932,0.76134,0.77055,0.8115,0.614,0.99343,0.80182,1.19485,0.001238,0.001238,0.001238
78,1053.91,0.69711,0.67709,1.07017,0.77661,0.74496,0.81119,0.60477,0.96081,0.77599,1.21749,0.0011885,0.0011885,0.0011885
79,1067.16,0.7197,0.66939,1.08924,0.84707,0.70132,0.80566,0.60999,0.98617,0.77683,1.20667,0.001139,0.001139,0.001139
80,1081.97,0.68729,0.64079,1.06819,0.86964,0.68818,0.79497,0.60866,0.97765,0.78323,1.23226,0.0010895,0.0010895,0.0010895
81,1094.09,0.6905,0.63658,1.087,0.87773,0.67614,0.81522,0.61545,0.949,0.79863,1.1638,0.00104,0.00104,0.00104
82,1106.41,0.69343,0.6329,1.0789,0.83956,0.70672,0.81691,0.61589,0.99679,0.81036,1.15684,0.0009905,0.0009905,0.0009905
83,1120.6,0.69165,0.6346,1.07622,0.79844,0.7448,0.81746,0.61779,0.93378,0.76273,1.1143,0.000941,0.000941,0.000941
84,1134.44,0.70965,0.65184,1.08043,0.79711,0.75126,0.82194,0.62441,0.87612,0.75334,1.10099,0.0008915,0.0008915,0.0008915
85,1148.3,0.68688,0.62159,1.06965,0.81477,0.74934,0.84007,0.62512,0.97175,0.74378,1.15727,0.000842,0.000842,0.000842
86,1162.09,0.68903,0.62909,1.07533,0.85406,0.74094,0.8311,0.63732,0.8364,0.70152,1.0776,0.0007925,0.0007925,0.0007925
87,1174.2,0.67992,0.61559,1.06524,0.82575,0.74332,0.83236,0.62654,0.86363,0.74409,1.07276,0.000743,0.000743,0.000743
88,1186.9,0.69477,0.63407,1.08563,0.84677,0.72618,0.83692,0.6465,0.85817,0.72615,1.07346,0.0006935,0.0006935,0.0006935
89,1200.37,0.65775,0.60796,1.05883,0.84837,0.73537,0.83225,0.6152,0.97673,0.79081,1.13115,0.000644,0.000644,0.000644
90,1215.6,0.65076,0.5844,1.04314,0.79174,0.7733,0.8273,0.63877,0.82124,0.7069,1.05823,0.0005945,0.0005945,0.0005945
91,1241.44,0.58073,0.55454,0.98234,0.84599,0.70882,0.80937,0.60949,0.92391,0.75697,1.10184,0.000545,0.000545,0.000545
92,1256.04,0.56548,0.50578,0.97349,0.80223,0.73836,0.80586,0.63101,0.80655,0.70375,1.13355,0.0004955,0.0004955,0.0004955
93,1269.65,0.55566,0.48975,0.97303,0.81132,0.76132,0.81323,0.61112,0.91252,0.70892,1.17566,0.000446,0.000446,0.000446
94,1283.12,0.5372,0.45205,0.96193,0.88566,0.71286,0.82412,0.62674,0.91209,0.7235,1.13828,0.0003965,0.0003965,0.0003965
95,1298,0.52581,0.45606,0.95632,0.84805,0.74181,0.82861,0.63739,0.9072,0.70424,1.12409,0.000347,0.000347,0.000347
96,1310.3,0.53022,0.45155,0.95864,0.84334,0.7324,0.82801,0.62712,0.94945,0.73204,1.13742,0.0002975,0.0002975,0.0002975
97,1323.13,0.51191,0.44774,0.94612,0.84678,0.74265,0.82599,0.63742,0.87969,0.73241,1.09817,0.000248,0.000248,0.000248
98,1335.7,0.50982,0.44065,0.94354,0.82278,0.74599,0.82782,0.64515,0.85144,0.7121,1.0881,0.0001985,0.0001985,0.0001985
99,1348.41,0.50715,0.43281,0.94113,0.85449,0.74069,0.83137,0.64317,0.86907,0.69849,1.092,0.000149,0.000149,0.000149
100,1362.92,0.508,0.43161,0.93556,0.82417,0.75344,0.82988,0.64231,0.86868,0.68969,1.0921,9.95e-05,9.95e-05,9.95e-05
