epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.0792,1.71394,3.36719,1.75256,0.00273,0.43494,0.03992,0.01277,2.4735,4.00528,2.51123,0.084016,1.6e-05,1.6e-05
2,33.6185,1.3122,2.53045,1.42526,0.00254,0.40376,0.02413,0.0082,2.678,3.9479,2.83697,0.0670326,3.25644e-05,3.25644e-05
3,45.0593,1.2494,2.17997,1.3857,0.00441,0.6449,0.12069,0.06122,1.74137,3.56526,1.71924,0.0500487,4.868e-05,4.868e-05
4,57.24,1.2443,2.02773,1.38847,0.01206,0.73721,0.27658,0.17404,1.33472,2.97631,1.33546,0.0330643,6.43468e-05,6.43468e-05
5,69.9927,1.23678,1.8586,1.3725,0.71567,0.2991,0.42076,0.23933,1.49573,2.41671,1.4006,0.0160796,7.95648e-05,7.95648e-05
6,82.4207,1.20119,1.73949,1.34231,0.59259,0.47965,0.52899,0.30619,1.55306,1.92236,1.44852,9.34e-05,9.34e-05,9.34e-05
7,94.2231,1.18789,1.59828,1.33228,0.53032,0.49823,0.52351,0.31091,1.48132,1.75213,1.40672,9.208e-05,9.208e-05,9.208e-05
8,105.874,1.15555,1.53387,1.32007,0.76137,0.47089,0.58477,0.32137,1.53106,1.50367,1.43374,9.076e-05,9.076e-05,9.076e-05
9,120.29,1.1598,1.48163,1.31037,0.52503,0.58239,0.58886,0.35755,1.3625,1.41949,1.33334,8.944e-05,8.944e-05,8.944e-05
10,131.654,1.15048,1.42307,1.32016,0.67506,0.56824,0.62393,0.35096,1.53058,1.3854,1.44208,8.812e-05,8.812e-05,8.812e-05
11,143.474,1.14139,1.37396,1.3027,0.6734,0.55175,0.62071,0.35118,1.49655,1.33893,1.42549,8.68e-05,8.68e-05,8.68e-05
12,155.131,1.12008,1.38238,1.2922,0.74885,0.53751,0.6503,0.38593,1.39581,1.26357,1.35747,8.548e-05,8.548e-05,8.548e-05
13,168.752,1.11023,1.33511,1.26007,0.66453,0.57162,0.63922,0.39371,1.35262,1.24794,1.31147,8.416e-05,8.416e-05,8.416e-05
14,181.106,1.10077,1.30412,1.26614,0.69094,0.56766,0.66494,0.36378,1.64681,1.32181,1.54271,8.284e-05,8.284e-05,8.284e-05
15,195.395,1.07879,1.24936,1.26816,0.78192,0.5619,0.67656,0.39498,1.51158,1.23957,1.43065,8.152e-05,8.152e-05,8.152e-05
16,207.357,1.0862,1.2588,1.2701,0.73163,0.55149,0.64485,0.37222,1.52245,1.25755,1.41531,8.02e-05,8.02e-05,8.02e-05
17,218.675,1.08465,1.24179,1.26632,0.74605,0.55308,0.64201,0.38393,1.45367,1.18981,1.35654,7.888e-05,7.888e-05,7.888e-05
18,231.618,1.04819,1.19287,1.24054,0.69003,0.58887,0.66773,0.37862,1.54946,1.20136,1.41678,7.756e-05,7.756e-05,7.756e-05
19,246.181,1.06417,1.21046,1.24967,0.62256,0.65217,0.68168,0.41709,1.37742,1.13722,1.2969,7.624e-05,7.624e-05,7.624e-05
20,258.151,1.01492,1.11325,1.22901,0.72413,0.6117,0.69057,0.40967,1.45869,1.13757,1.34748,7.492e-05,7.492e-05,7.492e-05
21,269.084,1.05736,1.15168,1.26025,0.68313,0.56961,0.65038,0.37735,1.46182,1.19629,1.36578,7.36e-05,7.36e-05,7.36e-05
22,281.835,1.07172,1.15585,1.26621,0.70566,0.59697,0.68022,0.36944,1.62514,1.1729,1.50255,7.228e-05,7.228e-05,7.228e-05
23,294.162,1.04106,1.09832,1.23496,0.70661,0.56225,0.64752,0.38321,1.40825,1.17261,1.33358,7.096e-05,7.096e-05,7.096e-05
24,306.374,1.04736,1.12895,1.24515,0.82674,0.58096,0.71042,0.37939,1.65334,1.21189,1.51547,6.964e-05,6.964e-05,6.964e-05
25,318.144,1.04503,1.1159,1.23972,0.71456,0.59024,0.68572,0.4143,1.38924,1.13189,1.31444,6.832e-05,6.832e-05,6.832e-05
