epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.2117,1.76661,3.30264,1.806,0.00373,0.4338,0.029,0.01153,2.16573,3.80426,2.37276,0.08416,0.00016,0.00016
2,29.2312,1.35292,2.20195,1.48759,0.44968,0.18716,0.0996,0.02578,2.25844,3.8711,3.04305,0.0673267,0.000326733,0.000326733
3,41.1625,1.29492,1.80772,1.47722,0.47288,0.3427,0.28264,0.14231,1.89479,2.43418,1.97852,0.0504901,0.0004901,0.0004901
4,53.007,1.30098,1.6496,1.46839,0.67124,0.31372,0.36342,0.18983,1.72041,2.113,1.70902,0.0336501,0.000650101,0.000650101
5,64.2851,1.26435,1.54051,1.43982,0.69015,0.46012,0.54273,0.2816,1.77446,1.86882,1.71126,0.0168067,0.000806736,0.000806736
6,75.9169,1.27908,1.51546,1.44067,0.52515,0.43751,0.41606,0.21099,1.81183,2.10741,1.91543,0.0009505,0.0009505,0.0009505
7,86.527,1.26195,1.45809,1.42208,0.67105,0.5563,0.58679,0.31392,1.63975,1.61398,1.63829,0.0009406,0.0009406,0.0009406
8,99.1637,1.21771,1.36726,1.39014,0.66788,0.47757,0.56423,0.28904,1.75643,1.79035,1.79472,0.0009307,0.0009307,0.0009307
9,112.879,1.22487,1.37575,1.40458,0.66664,0.55798,0.58277,0.31625,1.66119,1.54577,1.82249,0.0009208,0.0009208,0.0009208
10,123.096,1.19853,1.31822,1.40015,0.75375,0.52462,0.59972,0.32443,1.55013,1.61302,1.60755,0.0009109,0.0009109,0.0009109
11,134.582,1.18029,1.26649,1.36967,0.54194,0.57021,0.60921,0.31813,1.62994,1.46363,1.68169,0.000901,0.000901,0.000901
12,146.301,1.17992,1.27024,1.3878,0.67938,0.49259,0.58153,0.27643,1.76002,1.5682,1.78078,0.0008911,0.0008911,0.0008911
13,158.53,1.17204,1.27442,1.35346,0.54355,0.57673,0.52402,0.2695,1.53385,1.76716,1.54538,0.0008812,0.0008812,0.0008812
14,169.917,1.13951,1.24762,1.34783,0.638,0.61943,0.65258,0.4157,1.21631,1.34534,1.28446,0.0008713,0.0008713,0.0008713
15,184.557,1.09839,1.15787,1.32227,0.63107,0.50786,0.56146,0.34835,1.2748,1.45778,1.34397,0.0008614,0.0008614,0.0008614
16,194.766,1.12338,1.17244,1.33755,0.71439,0.61128,0.6778,0.39996,1.28695,1.17987,1.36443,0.0008515,0.0008515,0.0008515
17,205.929,1.10081,1.15374,1.31435,0.61761,0.63943,0.64479,0.40703,1.25157,1.56277,1.34793,0.0008416,0.0008416,0.0008416
18,218.35,1.082,1.12098,1.30823,0.6474,0.56491,0.57467,0.3879,1.08536,1.54283,1.26663,0.0008317,0.0008317,0.0008317
19,231.876,1.09674,1.1357,1.31002,0.70754,0.66639,0.67569,0.41088,1.35058,1.30514,1.37323,0.0008218,0.0008218,0.0008218
20,243.716,1.06332,1.08722,1.31216,0.76922,0.64822,0.73763,0.48262,1.25662,1.03813,1.31882,0.0008119,0.0008119,0.0008119
21,253.895,1.09096,1.07597,1.31824,0.65365,0.55749,0.57551,0.33436,1.52364,1.44371,1.50604,0.000802,0.000802,0.000802
