epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.1991,1.50726,3.44351,1.51339,0.0028,0.47831,0.01784,0.00515,2.49446,3.93581,2.85005,0.084016,1.6e-05,1.6e-05
2,33.9685,1.21,2.62164,1.30154,0.00401,0.60567,0.12261,0.06555,1.63089,3.42489,1.77722,0.0670327,3.26733e-05,3.26733e-05
3,45.9218,1.11498,2.27492,1.27984,0.04033,0.47758,0.10118,0.0686,1.56062,3.76275,1.60536,0.050049,4.901e-05,4.901e-05
4,56.9839,1.09858,2.09597,1.28276,0.08187,0.58378,0.23298,0.17014,0.98163,3.37993,1.19793,0.033065,6.50101e-05,6.50101e-05
5,70.4959,1.06996,1.95288,1.25201,0.72966,0.20049,0.36517,0.28661,0.92581,2.71115,1.12788,0.0160807,8.06736e-05,8.06736e-05
6,82.1069,1.08413,1.8045,1.2466,0.62298,0.39816,0.4794,0.35436,0.93083,2.10643,1.14193,9.505e-05,9.505e-05,9.505e-05
7,93.7087,1.03429,1.67278,1.22287,0.56461,0.46209,0.54059,0.40314,0.91689,1.81952,1.14647,9.406e-05,9.406e-05,9.406e-05
8,105.457,1.00033,1.56138,1.20884,0.56336,0.52096,0.56565,0.43505,0.87662,1.4428,1.13466,9.307e-05,9.307e-05,9.307e-05
9,120.309,1.00709,1.47898,1.19951,0.63838,0.55385,0.58724,0.44476,0.88031,1.36765,1.13166,9.208e-05,9.208e-05,9.208e-05
10,131.42,0.95386,1.39236,1.18714,0.70741,0.51793,0.61752,0.46456,0.86495,1.27115,1.14443,9.109e-05,9.109e-05,9.109e-05
11,143.201,0.94624,1.3403,1.15482,0.65141,0.54023,0.61353,0.4605,0.85991,1.22941,1.13722,9.01e-05,9.01e-05,9.01e-05
12,155.089,0.94751,1.33271,1.16933,0.62623,0.54607,0.6163,0.4703,0.84149,1.18897,1.14158,8.911e-05,8.911e-05,8.911e-05
13,167.995,0.95521,1.32394,1.14234,0.59316,0.5916,0.62414,0.47247,0.8545,1.20484,1.11953,8.812e-05,8.812e-05,8.812e-05
14,179.63,0.92153,1.25552,1.13278,0.75251,0.52354,0.65892,0.49662,0.87489,1.15544,1.09373,8.713e-05,8.713e-05,8.713e-05
15,194.135,0.89513,1.20192,1.13275,0.7003,0.59965,0.68039,0.51631,0.85336,1.12435,1.10504,8.614e-05,8.614e-05,8.614e-05
16,204.892,0.87596,1.19795,1.13038,0.66318,0.59991,0.67191,0.51071,0.8264,1.11521,1.09599,8.515e-05,8.515e-05,8.515e-05
17,217.031,0.89274,1.15279,1.12359,0.74852,0.58497,0.68029,0.51918,0.82949,1.13461,1.08956,8.416e-05,8.416e-05,8.416e-05
18,228.93,0.89757,1.16057,1.13349,0.65266,0.61364,0.67719,0.51692,0.8312,1.1153,1.12213,8.317e-05,8.317e-05,8.317e-05
19,242.295,0.89028,1.14067,1.13698,0.74709,0.58564,0.69546,0.52829,0.88507,1.10171,1.11184,8.218e-05,8.218e-05,8.218e-05
20,253.771,0.83083,1.05835,1.09456,0.71887,0.56964,0.68075,0.52615,0.81125,1.09453,1.1151,8.119e-05,8.119e-05,8.119e-05
21,265.672,0.88191,1.08995,1.12275,0.67997,0.6276,0.69608,0.51572,0.92468,1.1009,1.13759,8.02e-05,8.02e-05,8.02e-05
22,277.568,0.89267,1.06377,1.12515,0.77189,0.56695,0.68879,0.52912,0.81139,1.05155,1.08814,7.921e-05,7.921e-05,7.921e-05
23,289.366,0.86475,1.03461,1.09914,0.68211,0.66694,0.71032,0.53937,0.85391,1.06628,1.09549,7.822e-05,7.822e-05,7.822e-05
24,301.421,0.86238,1.04804,1.10968,0.80011,0.57331,0.70696,0.53902,0.84937,1.06807,1.06449,7.723e-05,7.723e-05,7.723e-05
25,313.472,0.86039,1.03336,1.10985,0.70473,0.60676,0.70111,0.53331,0.82499,1.04598,1.08029,7.624e-05,7.624e-05,7.624e-05
26,325.556,0.85219,1.02916,1.08879,0.7604,0.60965,0.6988,0.52543,0.83655,1.07211,1.03234,7.525e-05,7.525e-05,7.525e-05
27,340.368,0.85062,1.0024,1.10784,0.73448,0.58652,0.70394,0.52695,0.77658,0.9771,1.02123,7.426e-05,7.426e-05,7.426e-05
28,351.561,0.84355,0.9497,1.08554,0.72106,0.58966,0.70778,0.54215,0.80613,0.94933,1.02465,7.327e-05,7.327e-05,7.327e-05
29,363.349,0.84553,0.97557,1.11316,0.72176,0.62418,0.70303,0.54183,0.78664,0.98659,1.08372,7.228e-05,7.228e-05,7.228e-05
30,375.043,0.81063,0.93357,1.0909,0.80472,0.57714,0.72383,0.55218,0.81183,0.96773,1.09389,7.129e-05,7.129e-05,7.129e-05
31,388.272,0.8089,0.92236,1.07966,0.76828,0.62318,0.71926,0.53912,0.81047,0.95774,1.0902,7.03e-05,7.03e-05,7.03e-05
32,399.914,0.82125,0.93315,1.08513,0.74375,0.63982,0.73089,0.53592,0.88056,1.01959,1.08222,6.931e-05,6.931e-05,6.931e-05
33,411.885,0.832,0.92947,1.07,0.76233,0.64493,0.72797,0.54114,0.8238,0.95514,1.08512,6.832e-05,6.832e-05,6.832e-05
34,424.324,0.80939,0.91722,1.07513,0.75341,0.65746,0.73121,0.54462,0.83359,0.97863,1.05911,6.733e-05,6.733e-05,6.733e-05
35,435.979,0.79965,0.9123,1.07561,0.72334,0.68943,0.74514,0.56432,0.80835,0.94312,1.05256,6.634e-05,6.634e-05,6.634e-05
36,448.088,0.77874,0.88069,1.0683,0.80345,0.64941,0.74963,0.564,0.79575,0.93897,1.03423,6.535e-05,6.535e-05,6.535e-05
37,460.491,0.79859,0.87207,1.06895,0.75063,0.66327,0.73748,0.5469,0.81013,0.97554,1.02638,6.436e-05,6.436e-05,6.436e-05
